StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],WindDirection_[degrees],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],VOC(pid)_[ppbV],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CO2_[ppmV],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
02/16/2020 9:35:00,02/16/2020 9:35:59,2.1,302.7,62.3,-0.6,624.407,24.1,298.518,,7,10.1,437.35,2.233,3.709,14.919,18.629,34.386
02/16/2020 9:36:00,02/16/2020 9:36:59,2.3,294,63,-0.9,624.403,24.1,295.343,,7,9.4,439.05,2.243,3.724,15,18.727,33.483
02/16/2020 9:37:00,02/16/2020 9:37:59,2,321.1,63,-0.9,624.4,24.2,290.395,,7.2,10,439.65,2.248,3.743,15.093,18.836,32.933
02/16/2020 9:38:00,02/16/2020 9:38:59,2.1,340.2,63,-0.7,624.393,24.2,288.538,,7.2,8.7,440.25,2.259,3.739,15.223,18.963,32.822
02/16/2020 9:39:00,02/16/2020 9:39:59,2.1,339.2,63,-0.6,624.387,24.2,285.429,,7.3,9.5,441.55,2.265,3.754,15.284,19.039,33.111
02/16/2020 9:40:00,02/16/2020 9:40:59,1.4,335.3,63,-0.6,624.383,24.3,286.201,,7.5,10.2,442.05,2.272,3.783,15.357,19.14,32.881
02/16/2020 9:41:00,02/16/2020 9:41:59,0.9,343.6,62.3,-0.4,624.377,24.4,291.662,,7.6,10.5,442.15,2.271,3.81,15.46,19.281,32.691
02/16/2020 9:42:00,02/16/2020 9:42:59,0.7,195.8,61.8,-0.2,624.37,24.4,310.307,,7.4,9.6,441.65,2.255,3.818,15.572,19.398,33.104
02/16/2020 9:43:00,02/16/2020 9:43:59,1.2,265.5,61.9,-0.1,624.363,24.5,345.73,,7.4,11.3,441.45,2.254,3.833,15.65,19.483,33.363
02/16/2020 9:44:00,02/16/2020 9:44:59,2.5,296.9,62.6,-0.3,624.357,24.5,415.223,,7.5,11.6,443.05,2.261,3.846,15.678,19.525,33.228
02/16/2020 9:45:00,02/16/2020 9:45:59,2.5,320.4,63.6,-0.6,624.347,24.5,434.075,,7.4,11.2,444.75,2.264,3.908,15.667,19.576,32.775
02/16/2020 9:46:00,02/16/2020 9:46:59,2.1,345.5,63.5,-0.4,624.333,24.6,456.474,,7.2,10.3,445.05,2.248,3.987,15.632,19.62,32.94
02/16/2020 9:47:00,02/16/2020 9:47:59,1.6,15.5,63,-0.2,624.32,24.6,448.496,,7.3,10.9,444.85,2.241,4.071,15.66,19.743,33.099
02/16/2020 9:48:00,02/16/2020 9:48:59,1.7,46.9,62.5,-0.2,624.307,24.6,475.416,,7.6,13.2,444.25,2.237,4.201,15.707,19.908,33.903
02/16/2020 9:49:00,02/16/2020 9:49:59,1.9,66.2,62.4,-0.3,624.297,24.7,438.065,,7.4,12.1,442.45,2.229,4.27,15.644,19.914,35.872
02/16/2020 9:50:00,02/16/2020 9:50:59,1.7,71.7,61.8,-0.3,624.287,24.7,432.913,,7.5,9.9,442.15,2.229,4.337,15.622,19.96,36.681
02/16/2020 9:51:00,02/16/2020 9:51:59,1.5,54.9,62.3,-0.3,624.28,24.7,465.648,,7.5,10.7,443.35,2.244,4.391,15.564,19.955,37.438
02/16/2020 9:52:00,02/16/2020 9:52:59,1.3,27.8,62.9,-0.1,624.273,24.8,383.068,,7.5,10.8,445.05,2.267,4.472,15.534,20.009,36.951
02/16/2020 9:53:00,02/16/2020 9:53:59,1.1,339.8,62,0,624.267,24.8,344.726,,7.3,9.7,445.45,2.276,4.529,15.545,20.08,37.812
02/16/2020 9:54:00,02/16/2020 9:54:59,1.7,307.8,61.5,0,624.26,24.8,345.852,,7.3,10.7,444.85,2.266,4.59,15.534,20.124,37.077
02/16/2020 9:55:00,02/16/2020 9:55:59,2.5,300.2,61.6,0,624.25,24.8,360.762,,7.6,10.6,442.85,2.231,4.519,15.494,20.013,37.825
02/16/2020 9:56:00,02/16/2020 9:56:59,3.1,306.4,62.1,-0.1,624.24,24.9,387.269,,7.5,10.6,443.45,2.238,4.452,15.459,19.911,40.187
02/16/2020 9:57:00,02/16/2020 9:57:59,3,318.2,62.6,-0.3,624.23,24.9,407.409,,7.3,10.2,439.05,2.195,4.402,15.417,19.82,41.497
02/16/2020 9:58:00,02/16/2020 9:58:59,2.1,341.1,61,-0.4,624.217,24.9,397.907,,6.8,9.3,433.05,2.14,4.329,15.253,19.567,42.527
02/16/2020 9:59:00,02/16/2020 9:59:59,1.2,24.2,60.2,0,624.203,24.9,385.7,,6.2,8.3,433.65,2.149,4.191,15.086,19.248,43.417
02/16/2020 10:00:00,02/16/2020 10:00:59,1.6,78.4,60.1,0,624.187,25,377.379,,6.4,8.4,433.65,2.15,4.024,14.969,18.993,42.14
02/16/2020 10:01:00,02/16/2020 10:01:59,2.2,80.3,60,0,624.173,25,378.705,,6.3,8.2,433.55,2.148,3.858,14.843,18.702,40.935
02/16/2020 10:02:00,02/16/2020 10:02:59,2.1,80.5,60.1,0,624.16,25,376.861,,6.3,9.3,434.25,2.154,3.691,14.729,18.421,42.132
02/16/2020 10:03:00,02/16/2020 10:03:59,1.2,80.9,61,0,624.147,25,380.191,,6.8,8.8,435.95,2.163,3.614,14.56,18.174,41.585
02/16/2020 10:04:00,02/16/2020 10:04:59,0.6,358.3,61.3,0.2,624.133,25,382.766,,6.8,9,436.75,2.165,3.579,14.451,18.025,39.878
02/16/2020 10:05:00,02/16/2020 10:05:59,1.1,308.8,59.4,0.2,624.123,25.1,385.7,,6.4,7.3,435.75,2.164,3.557,14.424,17.979,41.397
02/16/2020 10:06:00,02/16/2020 10:06:59,1.4,311.1,59,0.1,624.113,25.1,394.996,,6.6,8.7,435.75,2.163,3.594,14.409,18.004,43.103
02/16/2020 10:07:00,02/16/2020 10:07:59,1.4,324.2,59.6,0.3,624.103,25.1,412.308,,7.1,9.8,436.65,2.163,3.642,14.461,18.103,42.226
02/16/2020 10:08:00,02/16/2020 10:08:59,0.9,337.9,59,0.4,624.09,25.1,416.41,,7.3,12.7,435.35,2.16,3.677,14.392,18.07,40.252
02/16/2020 10:09:00,02/16/2020 10:09:59,0.8,358.1,58.4,0.8,624.077,25.1,402.861,,7.1,11.5,435.55,2.153,3.721,14.373,18.095,39.353
02/16/2020 10:10:00,02/16/2020 10:10:59,1.1,23,58,1,624.063,25.2,403.83,,6.8,10.7,436.45,2.152,3.758,14.367,18.132,38.564
02/16/2020 10:11:00,02/16/2020 10:11:59,0.6,72.4,58,1.1,624.053,25.2,391.729,,6.9,10.9,437.65,2.162,3.776,14.406,18.183,38.725
02/16/2020 10:12:00,02/16/2020 10:12:59,0.7,285.3,57.1,1.3,624.043,25.2,390.074,,7.1,10.3,437.35,2.16,3.754,14.382,18.136,39.483
02/16/2020 10:13:00,02/16/2020 10:13:59,1.7,292,57.1,0.9,624.033,25.3,402.896,,6.8,9.9,437.65,2.158,3.78,14.377,18.157,39.55
02/16/2020 10:14:00,02/16/2020 10:14:59,1.9,286.1,58,0.6,624.023,25.3,396.798,,6.6,9.6,436.85,2.15,3.786,14.386,18.172,37.981
02/16/2020 10:15:00,02/16/2020 10:15:59,1.3,233.6,59.2,0.7,624.013,25.3,396.718,,6.9,10.5,435.55,2.141,3.768,14.323,18.089,38.364
02/16/2020 10:16:00,02/16/2020 10:16:59,1.3,289.3,58.9,0.8,624.003,25.3,394.795,,6.8,10.4,434.25,2.135,3.745,14.309,18.055,39.97
02/16/2020 10:17:00,02/16/2020 10:17:59,2.2,304.5,58,0.6,623.993,25.4,391.941,,7,11.9,435.15,2.137,3.745,14.25,17.996,39.494
02/16/2020 10:18:00,02/16/2020 10:18:59,1.8,304.3,59,0.5,623.98,25.4,385.447,,7.1,11.5,434.25,2.131,3.734,14.187,17.921,40.193
02/16/2020 10:19:00,02/16/2020 10:19:59,1.4,292.4,59,0.6,623.967,25.4,393.814,,6.8,9.5,433.65,2.117,3.701,14.054,17.755,40.095
02/16/2020 10:20:00,02/16/2020 10:20:59,1.5,333.7,59.3,0.7,623.957,25.4,405.77,,6.4,9.7,433.25,2.108,3.632,13.914,17.547,40.825
02/16/2020 10:21:00,02/16/2020 10:21:59,1.3,348.7,57.3,0.9,623.947,25.5,413.983,,6.6,10.4,432.95,2.106,3.549,13.79,17.334,40.551
02/16/2020 10:22:00,02/16/2020 10:22:59,1.9,25.2,56.7,1,623.943,25.5,412.435,,6.5,9.2,432.65,2.107,3.5,13.683,17.182,40.338
02/16/2020 10:23:00,02/16/2020 10:23:59,1.8,44.9,57,0.8,623.94,25.5,396.75,,6.6,11,433.25,2.111,3.485,13.623,17.108,41.607
02/16/2020 10:24:00,02/16/2020 10:24:59,0.6,11.7,57.4,1,623.94,25.6,382.521,,6.5,9.5,432.85,2.11,3.471,13.528,16.998,41.192
02/16/2020 10:25:00,02/16/2020 10:25:59,1.3,300.7,57,1,623.943,25.7,376.416,,6.3,10.6,433.05,2.112,3.448,13.417,16.865,39.809
02/16/2020 10:26:00,02/16/2020 10:26:59,1.8,294.5,57.2,0.8,623.943,25.7,383.729,,6.4,10.3,432.95,2.109,3.451,13.31,16.761,41.416
02/16/2020 10:27:00,02/16/2020 10:27:59,1.8,289.1,59.3,0.8,623.943,25.7,382.689,,6.5,8.2,433.95,2.104,3.478,13.23,16.707,41.389
02/16/2020 10:28:00,02/16/2020 10:28:59,1.8,303.5,59.1,0.8,623.94,25.7,388.921,,6.6,8.1,433.65,2.103,3.516,13.136,16.655,40.595
02/16/2020 10:29:00,02/16/2020 10:29:59,1.3,337.4,57.8,0.8,623.933,25.7,402.796,,6.4,8.4,433.65,2.104,3.533,13.043,16.576,40.561
02/16/2020 10:30:00,02/16/2020 10:30:59,1.2,42,56.7,1.1,623.923,25.7,407.393,,6.5,10.3,433.45,2.105,3.546,12.995,16.541,40.423
02/16/2020 10:31:00,02/16/2020 10:31:59,2,76,56,1,623.913,25.7,419.089,,6.4,10.4,433.85,2.11,3.543,12.923,16.466,40.706
02/16/2020 10:32:00,02/16/2020 10:32:59,2.6,92.1,57.1,1,623.903,25.8,391.472,,6.7,8.5,433.95,2.112,3.551,12.92,16.472,40.1
02/16/2020 10:33:00,02/16/2020 10:33:59,1.9,90.2,57.8,1,623.897,25.8,393.3,,7,9.1,434.95,2.121,3.551,12.878,16.429,39.721
02/16/2020 10:34:00,02/16/2020 10:34:59,1.6,103.2,58,1.1,623.893,25.8,396.062,,7.2,9.5,436.05,2.124,3.61,12.956,16.566,37.956
02/16/2020 10:35:00,02/16/2020 10:35:59,0.9,218.9,58,1.4,623.893,25.8,444.467,,6.9,9.1,436.65,2.122,3.853,13.252,17.105,34.766
02/16/2020 10:36:00,02/16/2020 10:36:59,2.3,287.2,57.3,1.4,623.893,25.9,483.62,,7,9.4,437.55,2.127,4.113,13.585,17.698,33.808
02/16/2020 10:37:00,02/16/2020 10:37:59,4.3,304.3,58.6,1.2,623.893,25.9,528.973,,7.4,9.4,437.15,2.126,4.262,13.794,18.057,35.804
02/16/2020 10:38:00,02/16/2020 10:38:59,4.4,311.9,59,1,623.897,25.9,641.013,,7.2,9.1,437.25,2.118,4.305,13.857,18.169,37.67
02/16/2020 10:39:00,02/16/2020 10:39:59,4.5,312.8,59.8,0.7,623.897,26,639.238,,7.4,9.7,436.05,2.116,4.355,13.928,18.286,38.462
02/16/2020 10:40:00,02/16/2020 10:40:59,2.8,340.5,60.2,0.7,623.89,26,624.333,,7.3,9.8,435.25,2.118,4.376,13.947,18.323,39.349
02/16/2020 10:41:00,02/16/2020 10:41:59,2.1,353,57.3,1.1,623.876,26,613.018,,7.2,9.9,434.55,2.112,4.382,13.979,18.361,39.464
02/16/2020 10:42:00,02/16/2020 10:42:59,1.8,30.6,57,1.4,623.855,26,611.556,,7.4,10.9,434.95,2.112,4.316,13.867,18.183,40.136
02/16/2020 10:43:00,02/16/2020 10:43:59,2.3,90.9,56.7,1.5,623.835,26,583.633,,7.7,10.6,436.35,2.119,4.077,13.589,17.667,39.743
02/16/2020 10:44:00,02/16/2020 10:44:59,2.5,121.5,56.7,1.6,623.814,26.1,618.623,,7.8,10.3,436.15,2.119,3.891,13.308,17.171,38.732
02/16/2020 10:45:00,02/16/2020 10:45:59,3.1,122.2,56.3,1.8,623.803,26.1,586.292,,7.9,11,437.25,2.122,3.892,13.221,17.113,37.713
02/16/2020 10:46:00,02/16/2020 10:46:59,3,125.7,56,1.8,623.8,26.1,530.867,,7.9,10.1,440.65,2.126,4.187,13.452,17.639,35.59
02/16/2020 10:47:00,02/16/2020 10:47:59,,119.3,56,1.8,623.8,26.1,491.862,,8.3,10.4,441.75,2.126,4.626,13.892,18.518,34.877
02/16/2020 10:48:00,02/16/2020 10:48:59,,,,,623.803,26.1,,,8.5,11.8,440.75,2.125,4.94,14.301,19.242,35.617
02/16/2020 10:49:00,02/16/2020 10:49:59,4.8,309,56.2,1.8,623.807,26.2,470.151,,8.4,11.8,440.75,2.126,5.222,14.704,19.959,35.725
02/16/2020 10:50:00,02/16/2020 10:50:59,,309.3,58.3,1.1,623.807,26.2,471.089,,8.1,11.1,439.15,2.131,5.402,15.038,20.445,36.658
02/16/2020 10:51:00,02/16/2020 10:51:59,6.5,304,,0.5,623.803,26.2,479.873,,7.8,9.4,437.35,2.119,5.436,15.103,20.539,38.942
02/16/2020 10:52:00,02/16/2020 10:52:59,5,301.9,61.7,0.4,623.786,26.2,491.742,,7.2,8,435.25,2.097,5.403,15.152,20.555,39.841
02/16/2020 10:53:00,02/16/2020 10:53:59,2.8,305,59.4,0.5,623.772,26.3,443.996,,7.1,8.6,432.85,2.089,5.274,15.168,20.442,40.425
02/16/2020 10:54:00,02/16/2020 10:54:59,1,183.8,59.2,0.9,623.755,26.3,424.669,,7.1,9.6,432.85,2.087,4.877,14.899,19.777,41.131
02/16/2020 10:55:00,02/16/2020 10:55:59,2.7,154.3,57.4,1.5,623.741,26.3,423.341,,7,10.1,433.25,2.09,4.422,14.407,18.79,40.824
02/16/2020 10:56:00,02/16/2020 10:56:59,4.3,130.1,57.5,1.5,623.734,26.3,379.984,,7.5,9.8,437.15,2.104,4.115,14.095,18.191,39.915
02/16/2020 10:57:00,02/16/2020 10:57:59,4,126.2,56.3,1.6,623.728,26.3,375.042,,8.2,9.6,439.05,2.126,3.899,13.827,17.726,39.154
02/16/2020 10:58:00,02/16/2020 10:58:59,2.6,140.3,56,1.9,623.728,26.3,372.542,,8.5,10.4,439.65,2.111,3.916,13.865,17.782,38.925
02/16/2020 10:59:00,02/16/2020 10:59:59,2.3,278.2,56.9,2.1,623.728,26.3,372.837,,8.2,11.6,438.05,2.104,3.96,14.003,17.964,38.424
02/16/2020 11:00:00,02/16/2020 11:00:59,6.7,297.8,58.1,1.7,623.724,26.4,366.095,,7.7,11.3,437.65,2.108,4.008,14.112,18.12,38.535
02/16/2020 11:01:00,02/16/2020 11:01:59,7.3,306.6,59,0.8,623.721,26.4,364.79,,7.5,9.3,434.55,2.094,4.012,14.165,18.179,40.174
02/16/2020 11:02:00,02/16/2020 11:02:59,7,307.8,61.3,0.5,623.717,26.4,362.525,,6.9,7.8,433.15,2.085,4,14.19,18.19,41.174
02/16/2020 11:03:00,02/16/2020 11:03:59,5.1,312,61.7,0.5,623.714,26.4,365.898,,6.5,7.7,433.35,2.084,3.968,14.168,18.136,41.642
02/16/2020 11:04:00,02/16/2020 11:04:59,1.8,334.1,60.9,0.9,623.71,26.4,371.71,,6.8,8.4,433.55,2.084,3.908,14.023,17.932,41.661
02/16/2020 11:05:00,02/16/2020 11:05:59,,64,60,1.1,623.693,26.4,373,,7.3,9.9,433.75,2.089,3.828,13.982,17.81,40.222
02/16/2020 11:06:00,02/16/2020 11:06:59,1.6,98.4,58.2,1.5,623.672,26.4,392.682,,7.4,12,433.65,2.089,3.68,13.773,17.446,39.829
02/16/2020 11:07:00,02/16/2020 11:07:59,2.1,136.7,57.3,1.6,623.652,26.4,424.291,,7.3,11.2,433.85,2.092,3.568,13.591,17.159,40.49
02/16/2020 11:08:00,02/16/2020 11:08:59,2,168.3,57.7,1.8,623.635,26.4,438.449,,7.4,10.6,434.45,2.098,3.536,13.496,17.032,40.597
02/16/2020 11:09:00,02/16/2020 11:09:59,1.2,210.7,57.1,1.9,623.621,26.4,420.574,,7.9,10.9,436.25,2.104,3.6,13.552,17.153,40.227
02/16/2020 11:10:00,02/16/2020 11:10:59,1.5,287,56,2,623.614,26.4,437.694,,8.1,11.7,436.25,2.108,3.678,13.649,17.328,39.835
02/16/2020 11:11:00,02/16/2020 11:11:59,3,314.1,57,2,623.61,26.4,532.726,,8.3,12.2,436.35,2.106,3.733,13.722,17.456,39.958
02/16/2020 11:12:00,02/16/2020 11:12:59,5.6,300.2,57.2,2.2,623.617,26.5,577.527,,8.2,11.1,437.05,2.101,3.762,13.806,17.571,40.028
02/16/2020 11:13:00,02/16/2020 11:13:59,7.2,327.7,58.3,1.4,623.624,26.5,516.345,,7.9,10.2,435.05,2.094,3.757,13.735,17.493,40.395
02/16/2020 11:14:00,02/16/2020 11:14:59,5.1,337.4,59.7,1.1,623.631,26.5,484.654,,7.1,8.5,434.45,2.095,3.75,13.665,17.416,40.699
02/16/2020 11:15:00,02/16/2020 11:15:59,3.5,10.2,59.9,1.3,623.628,26.5,457.368,,6.4,6.9,434.65,2.096,3.758,13.575,17.333,40.374
02/16/2020 11:16:00,02/16/2020 11:16:59,,24.6,59.3,1.4,623.621,26.6,444.903,,6.5,7.8,434.45,2.097,3.719,13.487,17.207,40.38
02/16/2020 11:17:00,02/16/2020 11:17:59,,,,,623.614,26.7,,,7,10.4,434.25,2.096,3.646,13.319,16.947,40.029
02/16/2020 11:18:00,02/16/2020 11:18:59,,88.6,,1.7,623.61,26.7,409.825,,7.2,11.9,433.95,2.095,3.599,13.183,16.773,40.729
02/16/2020 11:19:00,02/16/2020 11:19:59,1.8,104.4,,1.8,623.607,26.8,398.525,,7.1,11,433.75,2.095,3.551,13.065,16.617,40.26
02/16/2020 11:20:00,02/16/2020 11:20:59,1.6,98.1,57.2,2,623.607,26.8,371.785,,7.1,10.7,435.35,2.096,3.596,13.036,16.633,39.295
02/16/2020 11:21:00,02/16/2020 11:21:59,0.7,152.4,57.8,2.1,623.603,26.8,366.472,,7.7,11.6,437.65,2.096,3.833,13.276,17.109,36.336
02/16/2020 11:22:00,02/16/2020 11:22:59,1.4,308.2,56.9,2.2,623.607,26.8,372.665,,7.5,11.8,437.45,2.097,4.086,13.579,17.666,34.577
02/16/2020 11:23:00,02/16/2020 11:23:59,2.5,314.9,56.2,2.2,623.61,26.8,383.64,,7.5,10.7,438.05,2.096,4.399,13.953,18.371,34.835
02/16/2020 11:24:00,02/16/2020 11:24:59,3.6,315.9,56.4,2.2,623.61,26.7,393.112,,7.7,11.5,435.05,2.095,4.597,14.163,18.761,37.077
02/16/2020 11:25:00,02/16/2020 11:25:59,4.5,330.9,56.8,2,623.607,26.7,404.22,,7.8,11.4,434.55,2.096,4.663,14.259,18.923,38.933
02/16/2020 11:26:00,02/16/2020 11:26:59,3.1,342.7,56.2,1.8,623.593,26.7,455.621,,7.3,9.2,433.55,2.102,4.703,14.354,19.057,39.808
02/16/2020 11:27:00,02/16/2020 11:27:59,1.5,31.1,56.3,2,623.576,26.7,501.224,,7.5,9.4,433.55,2.101,4.738,14.464,19.202,39.827
02/16/2020 11:28:00,02/16/2020 11:28:59,1.9,76.5,55.4,2.1,623.555,26.7,497.193,,7.5,10.4,433.55,2.103,4.709,14.511,19.224,38.763
02/16/2020 11:29:00,02/16/2020 11:29:59,2.7,91.2,56,2.1,623.538,26.7,507.12,,7.4,10.9,433.85,2.105,4.498,14.302,18.784,38.842
02/16/2020 11:30:00,02/16/2020 11:30:59,2.6,115.9,56.8,2.2,623.528,26.7,590.725,,7.6,10.8,433.55,2.1,4.306,14.118,18.425,38.972
02/16/2020 11:31:00,02/16/2020 11:31:59,2.8,103.1,56,2.4,623.524,26.8,606.708,,7.9,10.8,434.15,2.094,4.14,13.947,18.088,38.358
02/16/2020 11:32:00,02/16/2020 11:32:59,1.8,78.5,56,2.5,623.524,26.8,617.874,,8.1,10.7,435.45,2.094,4.355,14.09,18.445,36.102
02/16/2020 11:33:00,02/16/2020 11:33:59,2.1,0.2,55.5,2.6,623.53,26.8,571.084,,7.9,10.5,436.85,2.098,4.617,14.395,19.012,34.902
02/16/2020 11:34:00,02/16/2020 11:34:59,4.2,316.3,55.2,2.6,623.527,26.8,467.601,,7.6,10.3,435.15,2.1,4.769,14.628,19.406,37.222
02/16/2020 11:35:00,02/16/2020 11:35:59,6.8,316.3,56.9,2,623.52,26.8,426.822,,8.1,11.5,434.55,2.111,4.747,14.702,19.456,39.535
02/16/2020 11:36:00,02/16/2020 11:36:59,6.2,314.6,59.9,1.2,623.51,26.9,435.067,,8,9.9,433.95,2.111,4.673,14.712,19.384,39.28
02/16/2020 11:37:00,02/16/2020 11:37:59,3.1,319.8,60.6,1.2,623.5,26.9,447.54,,7.7,8.9,433.95,2.103,4.608,14.728,19.336,39.117
02/16/2020 11:38:00,02/16/2020 11:38:59,1.3,344.4,59.6,1.4,623.49,26.9,434.949,,7.8,10.1,434.25,2.126,4.516,14.726,19.243,39.152
02/16/2020 11:39:00,02/16/2020 11:39:59,1,56.5,58.4,1.7,623.483,26.9,411.585,,8.1,10.9,434.45,2.125,4.331,14.681,18.995,39.124
02/16/2020 11:40:00,02/16/2020 11:40:59,2.2,59.7,57.8,1.7,623.477,27,388.046,,8.2,12.2,434.45,2.125,4.013,14.43,18.427,39.782
02/16/2020 11:41:00,02/16/2020 11:41:59,3.6,65,58.2,1.4,623.47,27,382.747,,8.2,11.3,434.25,2.123,3.67,14.106,17.776,39.535
02/16/2020 11:42:00,02/16/2020 11:42:59,3.1,68.5,59.8,1.4,623.46,27,378.262,,8.4,11.1,434.35,2.123,3.579,13.989,17.568,38.664
02/16/2020 11:43:00,02/16/2020 11:43:59,3.1,68.7,60.4,1.5,623.447,27,430.211,,8.6,11.5,434.35,2.122,3.558,13.968,17.526,39.266
02/16/2020 11:44:00,02/16/2020 11:44:59,2,39.9,59.6,1.6,623.433,27,439.132,,8.6,11.3,434.35,2.123,3.555,13.976,17.532,39.877
02/16/2020 11:45:00,02/16/2020 11:45:59,1.4,309.6,58.5,2,623.423,27.1,458.457,,8.8,11.9,434.85,2.128,3.549,14.011,17.561,39.352
02/16/2020 11:46:00,02/16/2020 11:46:59,3.8,296.8,58,2.1,623.41,27.1,436.826,,8.8,11.8,435.05,2.122,3.555,14.012,17.569,38.531
02/16/2020 11:47:00,02/16/2020 11:47:59,,310.1,55.7,2.1,623.393,27.1,427.333,,8.4,10.5,434.25,2.11,3.555,13.963,17.518,38.834
02/16/2020 11:48:00,02/16/2020 11:48:59,2.1,337,56.3,2.4,623.367,27.1,424.245,,7.9,10.1,434.85,2.106,3.524,13.888,17.413,39.347
02/16/2020 11:49:00,02/16/2020 11:49:59,3.3,323.7,52.4,3.4,623.337,27.1,415.154,,8.1,12.5,434.35,2.074,3.513,13.893,17.406,39.708
02/16/2020 11:50:00,02/16/2020 11:50:59,3.6,91.4,52.2,3.5,623.307,27.2,406.882,,7.3,11.5,432.55,2.047,3.489,13.866,17.356,41.029
02/16/2020 11:51:00,02/16/2020 11:51:59,2.5,61.5,52.1,3,623.28,27.2,410.958,,6.9,10.3,433.45,2.092,3.621,13.997,17.623,39.096
02/16/2020 11:52:00,02/16/2020 11:52:59,0.7,22.5,52.1,3.1,623.253,27.2,415.419,,7.8,11.2,431.95,2.084,3.705,14.067,17.772,38.988
02/16/2020 11:53:00,02/16/2020 11:53:59,0.4,148.9,52.1,3.5,623.227,27.2,431.098,,7.6,10.7,431.75,2.085,3.693,13.988,17.681,40.854
02/16/2020 11:54:00,02/16/2020 11:54:59,1.1,185.2,52,3.7,623.203,27.2,435.932,,7.3,10.9,431.65,2.083,3.68,13.927,17.607,40.736
02/16/2020 11:55:00,02/16/2020 11:55:59,1.3,200,53.7,3.6,623.18,27.2,448.083,,7.3,9.8,432.65,2.087,3.695,13.936,17.632,39.535
02/16/2020 11:56:00,02/16/2020 11:56:59,1,217.3,54,3.6,623.163,27.3,487.619,,7.7,9.7,433.55,2.093,3.769,14.057,17.827,37.848
02/16/2020 11:57:00,02/16/2020 11:57:59,2.2,292,52.5,3.5,623.15,27.3,476.149,,7.9,11,433.05,2.086,3.818,14.084,17.903,39.054
02/16/2020 11:58:00,02/16/2020 11:58:59,4.4,313.1,54.5,2.6,623.133,27.3,493.216,,8.1,11.9,434.15,2.094,3.8,14.021,17.821,40.37
02/16/2020 11:59:00,02/16/2020 11:59:59,3.8,326.1,57.2,2.3,623.117,27.3,498.492,,7.9,10.3,433.15,2.099,3.675,13.779,17.454,40.196
02/16/2020 12:00:00,02/16/2020 12:00:59,2.7,356.2,55,2.4,623.097,27.4,474.094,,7.7,10.3,432.35,2.09,3.675,13.649,17.324,39.895
02/16/2020 12:01:00,02/16/2020 12:01:59,3,61.5,55,2.5,623.07,27.4,472.552,,7.7,9.8,433.15,2.091,3.778,13.645,17.423,39.205
02/16/2020 12:02:00,02/16/2020 12:02:59,4,82.3,55.9,2.2,623.037,27.4,470.954,,7.6,9.9,432.35,2.092,3.827,13.675,17.5,39.118
02/16/2020 12:03:00,02/16/2020 12:03:59,4.4,93.7,57,2.4,623.003,27.4,473.811,,7.6,9.4,433.25,2.098,3.875,13.6,17.488,39.3
02/16/2020 12:04:00,02/16/2020 12:04:59,3.2,97,56.2,2.7,622.973,27.4,466.97,,8.2,9.8,434.35,2.096,4.031,13.622,17.653,38.249
02/16/2020 12:05:00,02/16/2020 12:05:59,1.5,155.5,56.3,2.9,622.953,27.5,450.326,,7.8,9.8,434.55,2.098,4.21,13.653,17.863,39.587
02/16/2020 12:06:00,02/16/2020 12:06:59,0.9,228.5,55.3,3.2,622.943,27.5,440.343,,8.1,10.9,434.35,2.096,4.379,13.783,18.162,40.365
02/16/2020 12:07:00,02/16/2020 12:07:59,1.2,263.4,56.4,3.4,622.933,27.5,436.451,,8.3,13.8,434.15,2.094,4.453,13.907,18.361,39.942
02/16/2020 12:08:00,02/16/2020 12:08:59,1.3,246.4,55,3.5,622.92,27.5,430.532,,8.6,14.1,434.05,2.097,4.497,13.99,18.487,38.357
02/16/2020 12:09:00,02/16/2020 12:09:59,2.9,248.4,55.6,3.3,622.9,27.5,425.065,,8.1,12,433.55,2.099,4.482,13.982,18.465,36.908
02/16/2020 12:10:00,02/16/2020 12:10:59,2.7,244.4,56,3,622.88,27.6,420.869,,7.8,11.2,433.05,2.097,4.484,13.997,18.482,39.86
02/16/2020 12:11:00,02/16/2020 12:11:59,1.5,205.7,54.7,3,622.86,27.6,420.066,,7.9,11.4,433.05,2.094,4.4,13.95,18.351,41.721
02/16/2020 12:12:00,02/16/2020 12:12:59,1.3,141.1,54.8,3,622.84,27.6,423.323,,8.2,12.5,432.85,2.092,4.193,13.791,17.985,41.639
02/16/2020 12:13:00,02/16/2020 12:13:59,1.6,105.5,55.4,3.2,622.827,27.6,424.597,,8.1,12.5,432.85,2.092,4.01,13.658,17.658,41.595
02/16/2020 12:14:00,02/16/2020 12:14:59,1.3,73.3,55,3.3,622.813,27.7,424.175,,8,11,432.65,2.093,3.895,13.454,17.347,39.972
02/16/2020 12:15:00,02/16/2020 12:15:59,1.5,60.3,55,3.3,622.8,27.7,427.018,,7.9,11.6,433.15,2.092,3.843,13.34,17.183,38.49
02/16/2020 12:16:00,02/16/2020 12:16:59,1.8,51.7,54.6,3.3,622.79,27.7,442.655,,8,12.7,433.95,2.094,3.897,13.39,17.287,38.648
