StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
12/10/2021 4:55:00,12/10/2021 5:53:00,14.2661,,9.52992,,2.20304,,6.28377,,0.128094,,2.98612,,2.46368,,0.458538,,0.422675,,,1,0.317206,,0.209227,2,0.120807,,0.112364,,0.0478664,,0.0204559,4,0.033227,,0.013247,4,0.00653359,4,,1,-0.00769206,4,0.000678573,4,0.040877,,0.0794557,,0.045022,
12/10/2021 5:56:00,12/10/2021 6:54:00,291.327,,541.567,,81.0798,,259.277,,1.7302,,41.9189,,35.8029,,3.25091,,3.10648,,,1,3.67089,,2.86474,,0.817847,,0.365226,,0.0993941,,0.0321906,4,0.109005,,0.0518721,4,0.044447,4,,1,0.0113569,4,-0.00564294,4,0.024933,4,0.0452901,4,0.0343561,4
12/10/2021 6:57:00,12/10/2021 7:55:00,45.9533,,124.586,,21.3536,,61.0741,,0.56509,,10.8591,,9.37672,,1.17109,,1.06933,,,1,2.21942,,0.834612,2,0.507317,,0.322298,,0.110955,,0.0271971,4,0.0903751,,0.0552697,,0.0282831,4,,1,,1,0.00276868,4,0.046679,,0.0759613,,0.0310254,4
12/10/2021 7:59:00,12/10/2021 8:57:00,9.82312,,7.57296,,2.76271,,3.53721,,0.207556,,3.02679,,5.75913,,0.871769,,0.772383,,,1,0.691725,,0.259767,,0.192808,,0.193327,,,1,,1,,1,,1,0.033363,4,,1,,1,-0.0117717,4,0.0287291,4,0.0483196,4,0.017001,4
12/10/2021 9:00:00,12/10/2021 9:58:00,46.7682,,57.9448,,12.5843,,36.8544,,0.406321,,6.02712,,5.91102,,0.875041,,0.825722,,,1,1.30483,,0.571948,2,0.334867,,0.244617,,0.00669811,4,0.0209999,4,0.0989261,,0.0450368,,,1,,1,-0.00294926,4,0.00471885,4,0.0549403,,0.0735441,,0.0384058,
12/10/2021 10:01:00,12/10/2021 10:59:00,260.727,,404.57,,64.8035,,142.693,,1.59449,,30.3061,,25.8133,,2.51399,,2.44937,,,1,2.18464,,1.66383,,0.610564,,0.253552,,0.102192,,0.0373832,4,0.0936354,,0.0605165,,0.0565128,4,,1,0.0101207,4,-0.0067868,4,0.0198223,4,0.0270034,4,0.0233124,4
12/10/2021 11:03:00,12/10/2021 12:01:00,70.8984,,104.063,,18.9792,,42.7371,,0.582573,,11.2823,,10.1187,,1.2486,,1.16937,,,1,2.31722,,0.860423,2,0.488332,,0.389348,,0.161623,,0.0280538,4,0.112533,,0.0491528,,0.0447386,,,1,0.00494751,4,0.010763,4,0.0446895,,0.074746,,0.0447338,
12/10/2021 16:57:00,12/10/2021 17:55:00,3.05049,,1.17542,,,1,1.04583,,0.195317,,2.18099,,2.36847,,0.331309,,0.322808,,0.0376107,4,0.280296,,,1,0.137704,,0.0861206,,,1,,1,,1,0.0379949,4,,1,,1,0.00938996,4,,1,,1,0.290078,,0.0730399,
12/10/2021 17:58:00,12/10/2021 18:56:00,3.4424,,1.55718,,0.712523,,1.34929,,0.122351,,1.95081,,1.41521,,0.44762,,0.420172,,0.145112,,0.144737,,,2,0.168682,,0.0695721,,,1,,1,0.023397,4,0.0293115,4,,1,0.0288683,4,-0.0201727,4,0.00338847,4,0.0580362,,0.39307,,0.0814659,
12/10/2021 18:58:00,12/10/2021 19:56:00,3.05525,,1.62086,,0.239699,,0.602725,,0.0870384,,1.84489,,2.01103,,0.418807,,0.273897,,,1,0.233534,,,1,0.156395,,,1,,1,,1,,1,0.0341315,4,,1,,1,,1,0.00634746,4,,1,0.209597,,0.0487248,4
