StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
06/06/2019 10:28:00,06/06/2019 11:13:00,2.55622,,1.88983,,0.28392,,0.753836,,0.0488379,,0.483566,,0.342855,2,0.118262,,0.130878,,0.0943943,,0.149915,,0.0983935,,0.117559,,0.217193,,0.0240193,4,0.0291272,4,0.0411116,,0.0219498,4,0.012613,4,,1,-0.00832834,4,0.00155831,4,,1,-0.019512,2,-0.059654,2
06/06/2019 11:30:00,06/06/2019 12:15:00,2.24111,,0.887732,,0.174948,,0.525527,,0.0329518,,0.333996,,0.215605,2,0.095497,,0.108582,,0.0880902,,0.100862,,0.0654566,,0.0925985,,0.155215,,0.0154544,4,0.0156685,4,0.0215343,4,0.0076463,4,0.00803187,4,,1,0.00046766,4,0.000114784,4,,1,-0.0234786,2,-0.0639395,2
06/06/2019 12:32:00,06/06/2019 13:17:00,1.59626,,0.573063,,0.123134,,0.31555,,0.0325597,,0.213305,,0.149099,2,0.0835475,,0.0929885,,0.0773924,,0.0704398,,0.0506671,,0.0661861,,0.0905814,,0.0127979,4,0.00648051,4,-0.00491377,4,-0.00170393,4,9.30E-05,4,,1,,1,-0.0105709,4,,1,-0.0303117,2,-0.0698191,2
06/06/2019 22:50:00,06/06/2019 23:35:00,1.895,,0.675363,,0.133172,,0.295507,,0.0157864,4,0.16937,,0.127308,,0.106287,,0.116134,,0.0938912,,0.114166,,0.0334088,,0.0421975,,0.0853681,,0.00770654,4,0.00850569,4,0.043757,,0.0133782,4,0.00419266,4,0.0249306,4,0.0130609,4,0.00664949,4,0.0124627,4,0.0126018,4,0.0140809,4
06/06/2019 23:52:00,06/07/2019 0:37:00,3.65603,,1.16569,,0.256582,,0.557073,,0.0243985,4,0.368724,,0.307556,,0.243295,,0.102134,,0.0731201,,0.175107,,0.0588976,,0.0776002,,0.227088,,0.00973057,4,0.0241901,4,0.099222,,0.031941,,0.00780349,4,0.0190136,4,0.0300229,,0.00997255,4,-0.00147168,4,0.00724334,4,0.000914249,4
06/07/2019 0:54:00,06/07/2019 1:39:00,4.3795,,1.55541,,0.337689,,0.745731,,0.0364126,,0.33455,,0.424332,,0.160681,,0.125233,,0.033356,,0.240531,,0.0874913,,0.0969527,,0.336557,,0.0191956,4,0.0352668,,0.0936428,,0.0439476,,0.0123211,4,0.0192398,4,0.0421198,,0.013482,4,,1,0.010724,4,0.00205792,4
06/07/2019 1:56:00,06/07/2019 2:41:00,4.07266,,1.3512,,0.272293,,0.625119,,0.0249066,4,0.439203,,0.320787,,0.144977,,0.103606,,,1,0.229454,,0.0659673,,0.0773997,,0.264483,,0.0132639,4,0.0234998,4,0.0999777,,0.031671,,0.00769595,4,0.013012,4,0.0246395,4,0.00954778,4,0.00287476,4,0.00808587,4,-0.00695656,4
06/07/2019 2:59:00,06/07/2019 3:44:00,2.85417,,0.977157,,0.189551,,0.418568,,0.0163384,4,0.244461,,0.20101,,0.0996932,,0.0811242,,0.0489212,,0.185023,,0.0454174,,0.0551357,,0.15939,,0.00963081,4,0.0113261,4,0.0509119,,0.0158984,4,0.0047099,4,0.0229174,4,0.00607421,4,0.00438575,4,,1,0.0040676,4,-0.0140854,4
06/07/2019 4:01:00,06/07/2019 4:46:00,2.89821,,0.962165,,0.190098,,0.354105,,0.0197569,4,0.219062,,0.187349,,0.0968656,,0.0731731,,0.021362,4,0.156483,,0.04877,,0.0497293,,0.146698,,0.00535148,4,0.00772357,4,0.0458656,,0.0114583,4,0.00315945,4,0.0358182,,0.00262335,4,0.00335116,4,,1,0.00361801,4,-0.0133249,4
06/07/2019 5:03:00,06/07/2019 5:48:00,2.72217,,0.905871,,0.181929,,0.370507,,0.0212976,4,0.23531,,0.18529,,0.106554,,0.0698727,,0.0564892,,0.14649,,0.0420973,,0.0596777,,0.153673,,0.00791749,4,0.0126079,4,0.0372579,,0.0188301,4,0.00409408,4,0.0253325,4,0.00856417,4,0.00654561,4,,1,0.00753393,4,,1
