StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
10/13/2017 15:11:00,10/13/2017 15:11:59,2.7,48.9,17.4,630.3,20.6,349.4,11.5,29.9,2.38,2.83,8.11,10.94,40.83
10/13/2017 15:12:00,10/13/2017 15:12:59,2.9,48.7,17.2,630.3,20.8,347.7,11.7,32.2,2.16,2.68,8.27,10.95,39.95
10/13/2017 15:13:00,10/13/2017 15:13:59,1.9,49.1,17,630.3,21,340.8,10.7,46.8,2.18,2.35,7.63,9.94,41.33
10/13/2017 15:14:00,10/13/2017 15:14:59,1.8,49.1,17.2,630.3,21.3,329.7,13.8,50.4,2.3,2.37,7.7,10.1,42.92
10/13/2017 15:15:00,10/13/2017 15:15:59,3,49.6,17.3,630.3,21.5,326.5,11.9,57.4,2.17,2.52,8.06,10.58,41.1
10/13/2017 15:16:00,10/13/2017 15:16:59,2.7,48.2,17.2,630.3,21.6,307.3,10.8,38.4,2.05,2.47,8,10.47,41.42
10/13/2017 15:17:00,10/13/2017 15:17:59,1.8,49.2,17.2,630.3,21.7,299.2,10.3,35.9,2.05,2.23,7.54,9.77,44.32
10/13/2017 15:18:00,10/13/2017 15:18:59,1.7,48.3,17.2,630.3,21.7,308.7,10.7,30.9,2.04,2.08,7.13,9.21,44.6
10/13/2017 15:19:00,10/13/2017 15:19:59,2.1,48.7,17.3,630.3,21.6,313.7,11.8,36.3,2.04,1.81,6.66,8.37,43.43
10/13/2017 15:20:00,10/13/2017 15:20:59,1.3,48.1,17.3,630.3,21.6,316.1,10.6,37.2,2.03,1.42,5.87,7.27,43.67
10/13/2017 15:21:00,10/13/2017 15:21:59,1.5,48.7,17.4,630.3,21.5,316,10.8,28.9,2.04,1.32,5.63,6.95,45.12
10/13/2017 15:22:00,10/13/2017 15:22:59,1.9,48.7,17.5,630.3,21.5,312,9.5,26.9,2.04,1.09,5.07,6.16,45.42
10/13/2017 15:23:00,10/13/2017 15:23:59,1.4,48,17.5,630.3,21.5,307.9,10.4,30.5,2.04,0.88,4.44,5.32,44.98
10/13/2017 15:24:00,10/13/2017 15:24:59,1.6,49,17.5,630.3,21.4,301.5,10.1,29,2.04,0.83,4.31,5.15,44.72
10/13/2017 15:25:00,10/13/2017 15:25:59,3.9,48.5,17.5,630.3,21.4,301.5,9.9,38,2.06,0.9,4.43,5.34,43.65
10/13/2017 15:26:00,10/13/2017 15:26:59,3.4,48.5,17.2,630.3,21.2,303.5,9.6,22.4,2.04,0.83,4.25,5.08,43.68
10/13/2017 15:27:00,10/13/2017 15:27:59,2.3,48.1,17.1,630.3,21.1,297.2,10.5,27,2.04,0.76,4.04,4.8,44.57
10/13/2017 15:28:00,10/13/2017 15:28:59,2.3,49.2,17.3,630.3,20.9,294.1,9.1,25.3,2.09,0.73,3.98,4.71,44.62
10/13/2017 15:29:00,10/13/2017 15:29:59,2.3,48.7,17.3,630.3,20.8,289,10.9,30.4,2.07,3.73,14.33,18.06,43.25
10/13/2017 15:30:00,10/13/2017 15:30:59,1.9,48,17.3,630.3,20.7,272.5,9.7,25.6,2.06,2.66,12.78,14.54,41.9
10/13/2017 15:31:00,10/13/2017 15:31:59,1.8,47.6,17.4,630.3,20.6,277.3,9.1,31.3,2.1,0.61,3.49,4.07,43.98
10/13/2017 15:32:00,10/13/2017 15:32:59,2.1,48.7,17.4,630.3,20.8,278.7,10.5,30.2,2.1,0.6,3.51,4.11,45.33
10/13/2017 15:33:00,10/13/2017 15:33:59,1.9,48.4,17.3,630.3,21.1,274.8,9.7,34,2.23,1.43,5.47,6.91,44.58
10/13/2017 15:34:00,10/13/2017 15:34:59,1.9,48,17.3,630.3,21.4,272.7,10.5,32.1,2.33,1.82,6.4,8.22,42.77
10/13/2017 15:35:00,10/13/2017 15:35:59,1.6,47.9,17.2,630.3,21.6,270.6,9,22.9,2.13,1.73,6.48,8.22,43.33
10/13/2017 15:36:00,10/13/2017 15:36:59,0.9,47.5,17.3,630.3,21.6,273.2,9.7,29.1,2.06,1.6,6.22,7.79,45.1
10/13/2017 15:37:00,10/13/2017 15:37:59,0.5,47.1,17.5,630.3,21.6,274.4,10.2,30.8,2.05,1.44,5.88,7.32,45.42
10/13/2017 15:38:00,10/13/2017 15:38:59,0.5,47.3,17.7,630.3,21.6,257.1,8.8,26.2,2.03,1.29,5.6,6.89,44.97
10/13/2017 15:39:00,10/13/2017 15:39:59,1,47,17.5,630.3,21.6,263.5,11.2,38.8,2.04,1.19,5.44,6.63,44.3
10/13/2017 15:40:00,10/13/2017 15:40:59,0.5,47.1,17.7,630.3,21.5,256.8,9.6,36.2,2.08,1.19,5.68,6.87,42.95
10/13/2017 15:41:00,10/13/2017 15:41:59,1,47.5,17.7,630.3,21.5,250.9,10,38.8,2.13,1.13,5.69,6.78,41.45
10/13/2017 15:42:00,10/13/2017 15:42:59,0.8,47,17.8,630.3,21.4,250.9,10.9,42.7,2.15,0.98,5.06,6.05,41.45
10/13/2017 15:43:00,10/13/2017 15:43:59,1.1,46.6,17.9,630.3,21.4,249.1,10.4,38.9,2.13,1.02,5.23,6.26,42.57
10/13/2017 15:44:00,10/13/2017 15:44:59,2.1,47.1,17.8,630.3,21.3,243.2,9.7,30.1,2.07,1.06,5.38,6.44,43.3
10/13/2017 15:45:00,10/13/2017 15:45:59,2.3,47.1,17.6,630.3,21.3,244.2,9.7,30.8,2.06,1.09,5.54,6.62,44.03
10/13/2017 15:46:00,10/13/2017 15:46:59,2.5,47.9,17.5,630.2,21.2,244.4,11,39.4,2.07,1.13,5.76,6.89,44.37
10/13/2017 15:47:00,10/13/2017 15:47:59,2.3,47.1,17.4,630.3,21.1,251,11.3,33.7,2.08,1.1,5.72,6.8,43.63
10/13/2017 15:48:00,10/13/2017 15:48:59,1.4,47.1,17.4,630.2,21.1,230.5,10.2,26.5,2.08,0.99,5.26,6.23,43.9
10/13/2017 15:49:00,10/13/2017 15:49:59,1.2,47.5,17.4,630.2,21,233.7,10.6,39.5,2.07,0.92,5.06,5.97,44.75
10/13/2017 15:50:00,10/13/2017 15:50:59,1.3,48,17.4,630.2,21.1,242.2,12.7,37.4,2.07,0.87,4.9,5.78,44.23
10/13/2017 15:51:00,10/13/2017 15:51:59,1.4,48.2,17.4,630.2,21.4,225.3,10.8,48.9,2.06,0.89,4.96,5.84,43.15
10/13/2017 15:52:00,10/13/2017 15:52:59,0.9,48.1,17.4,630.1,21.7,208.2,12.1,44.3,2.04,0.9,5.06,5.96,42.53
10/13/2017 15:53:00,10/13/2017 15:53:59,1.6,48.1,17.4,630.2,21.9,226.2,10.4,45.6,2.04,0.91,5.12,6.03,42.73
10/13/2017 15:54:00,10/13/2017 15:54:59,1.7,48.3,17.3,630.2,21.9,232.7,9.6,40.6,2.03,0.89,5.05,5.94,43.4
10/13/2017 15:55:00,10/13/2017 15:55:59,1.9,48.8,17.3,630.2,21.8,228.8,13.1,52.5,2.03,0.9,5.13,6.03,43.53
10/13/2017 15:56:00,10/13/2017 15:56:59,1.4,49.2,17.3,630.2,21.7,226.6,11.2,77.2,2.03,1.02,5.54,6.57,42.02
10/13/2017 15:57:00,10/13/2017 15:57:59,1.1,48.5,17.5,630.2,21.7,221.9,10.3,42,2.03,1.17,6.03,7.2,39.48
10/13/2017 15:58:00,10/13/2017 15:58:59,2.8,58.7,18,618.7,21.6,208.3,13.8,80.8,2.04,1.41,6.58,8.05,37.98
10/13/2017 15:59:00,10/13/2017 15:59:59,2.8,48,17.2,630.2,21.5,216.9,13.2,52.6,2.09,1.63,7.21,8.84,37.82
10/13/2017 16:00:00,10/13/2017 16:00:59,1.9,48.6,17.2,630.2,21.5,217.1,17,86.6,2.16,1.85,7.92,9.77,38.43
10/13/2017 16:01:00,10/13/2017 16:01:59,2,48.8,17.2,630.2,21.4,213.4,18.4,118.1,2.29,2.1,8.86,10.97,37.95
10/13/2017 16:02:00,10/13/2017 16:02:59,2.5,48.3,17.1,630.1,21.3,208.6,12.2,63.2,2.41,2.39,9.96,12.36,37.17
10/13/2017 16:03:00,10/13/2017 16:03:59,1.6,48.8,17.1,630.1,21.3,204.4,15.3,81.6,2.2,3.11,11.43,14.54,37.43
10/13/2017 16:04:00,10/13/2017 16:04:59,2,49,17.2,630.1,21.5,196.4,12.7,54.6,2.19,9.96,21.11,31.99,33.77
10/13/2017 16:05:00,10/13/2017 16:05:59,2.5,48,17.2,630.1,21.8,196.4,9.4,27.1,2.15,9.29,15.99,24.22,29.53
10/13/2017 16:06:00,10/13/2017 16:06:59,1.7,48.2,17.1,630.1,22,194.2,9.4,24.7,2.04,3.86,11.12,14.99,35.55
10/13/2017 16:07:00,10/13/2017 16:07:59,1.5,48.2,17.1,630.1,22.2,191.5,10.1,27.7,2.03,3.42,8.86,12.28,39.45
10/13/2017 16:08:00,10/13/2017 16:08:59,1.1,48.8,17.2,630.1,22.1,188.3,10.3,32.2,2.07,1.28,5.3,6.57,40.73
10/13/2017 16:09:00,10/13/2017 16:09:59,1.6,48.4,17.2,630.1,22,185.9,10.1,33.2,2.26,2.63,8.49,11.12,41.1
10/13/2017 16:10:00,10/13/2017 16:10:59,1.3,48.7,17.2,630.1,21.9,182.6,9.2,28.6,2.05,2.42,8.19,10.58,40.53
10/13/2017 16:11:00,10/13/2017 16:11:59,1.3,49,17.2,630.1,21.8,178.5,9,33.3,2.03,2.13,7.64,9.77,42.58
10/13/2017 16:12:00,10/13/2017 16:12:59,1.7,48.6,17.3,630,21.8,172.9,9.4,24.3,2.03,1.9,7.18,9.08,42.63
10/13/2017 16:13:00,10/13/2017 16:13:59,1.9,48.3,17.4,630,21.7,171.8,9.3,22,2.03,1.7,6.89,8.59,41.33
10/13/2017 16:14:00,10/13/2017 16:14:59,1.6,48,17.3,630,21.6,169.4,10.6,34.2,2.03,1.47,6.5,7.97,40.88
10/13/2017 16:15:00,10/13/2017 16:15:59,1.6,47.7,17.4,630,21.5,165.4,9.8,42.6,2.03,1.23,6.02,7.22,42.57
10/13/2017 16:16:00,10/13/2017 16:16:59,1.3,48.8,17.4,630,21.6,162.9,9.7,33.1,2.03,0.98,5.46,6.42,43.33
10/13/2017 16:17:00,10/13/2017 16:17:59,1.6,48.2,17.4,630,21.8,159.4,11.6,41.4,2.03,0.74,4.77,5.51,43.03
10/13/2017 16:18:00,10/13/2017 16:18:59,1.9,48.2,17.3,630,22,156.4,12.4,46.7,2.03,0.73,4.66,5.38,42.9
10/13/2017 16:19:00,10/13/2017 16:19:59,1.6,48.4,17.3,630,22.3,154,11.9,49.2,2.04,0.71,4.6,5.31,42.78
10/13/2017 16:20:00,10/13/2017 16:20:59,1.8,49.2,17.4,630,22.4,152.3,10.3,31.7,2.04,0.68,4.49,5.17,43.23
10/13/2017 16:21:00,10/13/2017 16:21:59,2.7,49,17.2,630,22.5,149,9.8,29.1,2.07,0.61,4.23,4.83,42.52
10/13/2017 16:22:00,10/13/2017 16:22:59,2.5,49.1,17,630,22.7,145.9,9.7,24.1,2.04,0.59,4.1,4.68,41.87
10/13/2017 16:23:00,10/13/2017 16:23:59,3,49.8,16.9,629.9,22.7,142.9,14.2,63,2.05,0.58,4.05,4.63,42.33
10/13/2017 16:24:00,10/13/2017 16:24:59,2.2,49.8,16.9,629.9,22.6,139,11.2,50.5,2.05,0.61,4.15,4.77,42.02
10/13/2017 16:25:00,10/13/2017 16:25:59,2.2,49.8,16.9,629.9,22.5,135.4,11,44.6,2.04,0.73,4.48,5.21,40.45
10/13/2017 16:26:00,10/13/2017 16:26:59,2,49.9,16.9,629.9,22.4,131.9,10.1,33.6,2.05,0.82,4.9,5.72,39.12
10/13/2017 16:27:00,10/13/2017 16:27:59,2.2,49.9,16.9,629.9,22.3,128.9,10.2,21.9,2.04,0.92,5.21,6.15,40.23
10/13/2017 16:28:00,10/13/2017 16:28:59,1.7,49.4,16.8,629.9,22.2,126,9.4,22.3,2.03,0.98,5.37,6.35,41.53
10/13/2017 16:29:00,10/13/2017 16:29:59,1.7,49.5,16.9,629.9,22.1,123.2,9.6,26,2.03,0.97,5.33,6.3,43
10/13/2017 16:30:00,10/13/2017 16:30:59,2,50,16.9,630,22,120.3,9.8,31.8,2.03,0.96,5.28,6.25,42.63
10/13/2017 16:31:00,10/13/2017 16:31:59,2.1,49.7,16.9,630,21.9,117.3,11.1,29.8,2.05,0.95,5.23,6.18,41.88
10/13/2017 16:32:00,10/13/2017 16:32:59,2.6,50.2,16.9,630,21.9,114.3,12.3,43.1,2.06,0.91,5.04,5.94,42.58
10/13/2017 16:33:00,10/13/2017 16:33:59,2.6,51,16.9,630,22.1,110.2,12.8,49.2,2.28,0.76,4.54,5.29,42.67
10/13/2017 16:34:00,10/13/2017 16:34:59,2.7,50.7,16.8,629.9,22.3,106,12.1,37.3,2.25,3.45,10.53,13.98,40.53
10/13/2017 16:35:00,10/13/2017 16:35:59,2.5,51,16.8,630,22.5,104,11.7,36.4,2.21,2.47,10.87,13.34,36.93
10/13/2017 16:36:00,10/13/2017 16:36:59,2.4,51.1,16.7,630,22.5,101,11.5,26.6,2.27,0.56,4.74,5.3,39.58
10/13/2017 16:37:00,10/13/2017 16:37:59,2.7,51,16.6,630,22.4,98.2,10.6,35.3,2.47,0.59,4.58,5.17,42.57
10/13/2017 16:38:00,10/13/2017 16:38:59,1.8,51.5,16.6,630,22.3,95.2,11.6,32.9,2.44,0.51,4.75,5.25,42.27
10/13/2017 16:39:00,10/13/2017 16:39:59,2,51.7,16.6,630,22.2,92.3,10.9,24.2,2.6,0.51,4.74,5.25,42.1
10/13/2017 16:40:00,10/13/2017 16:40:59,2,51.5,16.5,630,22.1,89.3,13.2,43.4,2.48,0.51,4.74,5.25,41.78
10/13/2017 16:41:00,10/13/2017 16:41:59,1.7,51.7,16.6,630,21.9,86.2,13.1,47.9,2.36,0.51,4.73,5.24,42
10/13/2017 16:42:00,10/13/2017 16:42:59,1.5,51.7,16.6,630,21.8,83.2,11.6,39,2.37,0.53,4.73,5.26,41.9
10/13/2017 16:43:00,10/13/2017 16:43:59,1.6,51.4,16.6,630,21.7,80.5,10.8,28.5,2.2,0.58,5.04,5.63,40.55
10/13/2017 16:44:00,10/13/2017 16:44:59,1.5,51.8,16.5,630,21.7,77.9,11.3,38.1,2.19,1.15,6.94,8.09,39.48
10/13/2017 16:45:00,10/13/2017 16:45:59,1.8,52,16.5,630,21.7,75.1,12.9,38.3,2.22,7.21,20.18,27.4,35.72
10/13/2017 16:46:00,10/13/2017 16:46:59,1.7,52,16.5,630,21.9,72.5,14.6,65.4,2.16,6.82,25.37,32.19,27.05
10/13/2017 16:47:00,10/13/2017 16:47:59,1.8,52.4,16.4,630,22.2,69.4,14.7,53.4,2.24,3.74,18.65,22.4,26.42
10/13/2017 16:48:00,10/13/2017 16:48:59,2.5,52.9,16.3,630,22.4,66.8,14.1,37.4,2.12,3.23,19.75,22.99,29.27
10/13/2017 16:49:00,10/13/2017 16:49:59,2.1,53.2,16.2,630,22.5,64.2,13.6,28.8,2.06,2.48,14.56,16.98,32.33
10/13/2017 16:50:00,10/13/2017 16:50:59,2.5,54.7,15.9,630,22.6,60.4,13.4,32.5,2.07,5.71,20.21,26.76,33.68
10/13/2017 16:51:00,10/13/2017 16:51:59,3.3,53,16.1,630,22.8,58.9,14.6,28.1,2.12,6.97,21.73,28.7,28.45
10/13/2017 16:52:00,10/13/2017 16:52:59,3.1,53,16,629.9,22.9,56.6,12.4,26,2.32,2.62,4.46,7.08,34.78
10/13/2017 16:53:00,10/13/2017 16:53:59,2.7,53.1,16,629.9,22.8,54.1,13.3,37.3,2.36,2.35,8.38,10.73,41.22
10/13/2017 16:54:00,10/13/2017 16:54:59,2.8,53.8,15.9,629.9,22.7,51.7,12.7,25.1,2.36,1.49,8.88,10.37,41.28
10/13/2017 16:55:00,10/13/2017 16:55:59,2.1,54,15.8,629.9,22.5,49.3,13.1,28.5,2.25,0.57,7.47,8.01,42.27
10/13/2017 16:56:00,10/13/2017 16:56:59,2.1,54.5,15.8,629.9,22.4,46.9,14.7,51.5,2.45,0.55,7.12,7.67,42.48
10/13/2017 16:57:00,10/13/2017 16:57:59,1.8,55,15.7,630,22.3,44.3,16.9,61.7,2.41,0.55,7.02,7.57,41.08
10/13/2017 16:58:00,10/13/2017 16:58:59,1.8,55,15.7,630,22.2,42,13.6,41.7,2.38,0.54,6.77,7.31,40.25
10/13/2017 16:59:00,10/13/2017 16:59:59,1.8,55.3,15.6,630,22.2,38.8,13.2,36.3,2.46,0.52,6.44,6.95,41
10/13/2017 17:00:00,10/13/2017 17:00:59,2.2,54.8,15.6,630,22.4,35.5,13.8,29.3,2.58,0.5,6.13,6.62,41.05
10/13/2017 17:01:00,10/13/2017 17:01:59,1.9,55,15.5,629.9,22.6,33.2,12.1,28.7,2.5,0.48,5.75,6.23,42.13
10/13/2017 17:02:00,10/13/2017 17:02:59,2.3,55,15.5,629.9,22.8,32,12.7,23.8,2.52,0.45,5.38,5.82,42.3
10/13/2017 17:03:00,10/13/2017 17:03:59,2.2,55,15.5,629.9,22.9,30.2,12.2,26.6,2.55,0.44,5.38,5.82,41.67
10/13/2017 17:04:00,10/13/2017 17:04:59,2.3,55,15.4,629.9,22.9,28.2,12.1,24.3,2.42,0.43,5.33,5.77,41.55
10/13/2017 17:05:00,10/13/2017 17:05:59,2.1,55.2,15.4,629.9,22.9,26,13.4,25.5,2.33,0.42,5.21,5.63,41.18
10/13/2017 17:06:00,10/13/2017 17:06:59,1.7,55.9,15.3,629.9,23.1,23.9,12.5,26.8,2.25,0.44,5.53,5.98,39.85
10/13/2017 17:07:00,10/13/2017 17:07:59,2.1,56.2,15.1,629.9,23.1,21.7,12.9,26.2,2.17,0.46,6.01,6.47,38.5
10/13/2017 17:08:00,10/13/2017 17:08:59,2,57,14.9,629.9,23,19.6,12.4,26,2.09,0.46,6.13,6.59,38.82
10/13/2017 17:09:00,10/13/2017 17:09:59,2,57,14.9,629.9,22.9,16.8,19,58.2,2.07,0.46,6.19,6.65,39.43
10/13/2017 17:10:00,10/13/2017 17:10:59,1.9,57,14.9,629.9,22.8,13.9,17.9,61.1,2.07,0.47,6.32,6.79,39.47
10/13/2017 17:11:00,10/13/2017 17:11:59,1.5,57.3,14.8,629.9,22.6,11.6,15.2,58.4,2.07,0.48,6.48,6.96,39.47
10/13/2017 17:12:00,10/13/2017 17:12:59,1.4,57.8,14.8,629.9,22.5,10.5,14.4,46.3,2.1,0.49,6.62,7.1,39
10/13/2017 17:13:00,10/13/2017 17:13:59,1.3,58,14.7,629.9,22.6,9.7,14.2,34.9,2.26,0.48,6.57,7.05,39.03
10/13/2017 17:14:00,10/13/2017 17:14:59,1.5,58.3,14.6,630,22.7,9,12.9,28,2.51,0.46,6.27,6.72,39
10/13/2017 17:15:00,10/13/2017 17:15:59,1.4,58.9,14.5,630,22.9,8.2,15,37.9,2.78,0.44,5.9,6.34,39.02
10/13/2017 17:16:00,10/13/2017 17:16:59,1.8,59,14.5,630,23.1,7.3,14.2,39.1,2.96,0.44,5.84,6.29,38.77
10/13/2017 17:17:00,10/13/2017 17:17:59,1.5,59,14.4,630,23.3,6.9,13.8,34.9,3.05,0.45,5.8,6.24,38.95
10/13/2017 17:18:00,10/13/2017 17:18:59,1.8,59,14.4,630,23.3,6,13.3,35,3.08,0.44,5.69,6.12,38.5
10/13/2017 17:19:00,10/13/2017 17:19:59,1.5,59,14.3,630,23.4,5.8,13.7,27.1,3.01,0.45,5.63,6.07,37.97
10/13/2017 17:20:00,10/13/2017 17:20:59,1.6,59.7,14.3,630,23.5,5,12.5,29.4,2.98,0.45,5.61,6.06,37.7
10/13/2017 17:21:00,10/13/2017 17:21:59,2.1,59.5,14.3,630,23.4,4.8,12.3,29.8,2.67,0.45,5.64,6.09,37.4
10/13/2017 17:22:00,10/13/2017 17:22:59,2.1,60,14.1,630,23.2,4.4,13,33,2.35,0.45,5.73,6.18,37.02
10/13/2017 17:23:00,10/13/2017 17:23:59,2,59.3,14.3,630,23.1,4,13.1,35.5,2.48,0.46,5.97,6.43,36.7
10/13/2017 17:24:00,10/13/2017 17:24:59,2,60,14.2,630,22.9,3.5,13.9,40.2,2.31,0.48,6.21,6.69,35.98
10/13/2017 17:25:00,10/13/2017 17:25:59,2.1,60,16.4,630,22.8,9.9,13.2,41.6,2.28,0.51,6.65,7.16,35.8
10/13/2017 17:26:00,10/13/2017 17:26:59,1.7,60,14,630,22.9,3,13.9,51.7,2.41,0.55,7.07,7.62,35.58
10/13/2017 17:27:00,10/13/2017 17:27:59,1.4,60.2,13.9,630,23.1,2,12.5,36,2.51,0.6,7.69,8.29,34.03
10/13/2017 17:28:00,10/13/2017 17:28:59,1.1,61,13.8,630,23.2,1.9,13.2,37,2.75,0.63,8.16,8.79,32.95
10/13/2017 17:29:00,10/13/2017 17:29:59,1.3,61.9,13.7,630,23.4,1,12.5,32.3,2.86,0.64,8.35,8.99,33.98
10/13/2017 17:30:00,10/13/2017 17:30:59,1.2,62,13.7,630,23.6,1,14.9,49.6,2.85,0.65,8.35,9,35.5
10/13/2017 17:31:00,10/13/2017 17:31:59,1.4,62,13.7,630,23.6,1,15.3,65.9,2.81,0.64,8.22,8.87,36.93
10/13/2017 17:32:00,10/13/2017 17:32:59,1.5,61.2,13.7,630,23.4,1,13.8,47.2,2.71,0.64,8.14,8.78,38.12
10/13/2017 17:33:00,10/13/2017 17:33:59,1.6,61.1,13.8,630,23.2,1,16,47,2.62,0.62,8.03,8.65,38.07
10/13/2017 17:34:00,10/13/2017 17:34:59,1.9,61,13.8,630,23.1,1,15,47.2,2.48,0.6,8.03,8.61,36.92
10/13/2017 17:35:00,10/13/2017 17:35:59,1.8,61.1,13.7,630,23,1,13.2,29.6,2.36,0.56,7.82,8.38,36.22
10/13/2017 17:36:00,10/13/2017 17:36:59,1.9,60.5,16,630,23.1,0.6,13.4,37.9,2.2,0.55,7.67,8.22,36.2
10/13/2017 17:37:00,10/13/2017 17:37:59,1.8,62,13.7,630,23.3,0.5,13.1,27.1,2.14,0.55,7.68,8.23,37.37
10/13/2017 17:38:00,10/13/2017 17:38:59,1.6,62,13.5,630,23.5,0,13.6,33.2,2.11,0.55,7.83,8.37,37.57
10/13/2017 17:39:00,10/13/2017 17:39:59,1.7,63,13.4,630,23.7,0,13.8,28.7,2.12,0.55,8,8.55,36.48
10/13/2017 17:40:00,10/13/2017 17:40:59,1.9,62.6,13.4,630,23.8,0,14.3,29.7,2.09,0.54,8.07,8.61,35.75
10/13/2017 17:41:00,10/13/2017 17:41:59,2,62.3,13.4,630.1,24,0,14,33.5,2.12,0.53,8.06,8.59,36.03
10/13/2017 17:42:00,10/13/2017 17:42:59,1.9,63.3,13.2,630.1,24.2,0,14.2,26.6,2.12,0.52,8,8.52,36.45
10/13/2017 17:43:00,10/13/2017 17:43:59,2,62,13.4,630.1,24.1,0,13.6,30.3,2.16,0.53,8.17,8.7,36.17
10/13/2017 17:44:00,10/13/2017 17:44:59,2.2,62,13.4,630,23.9,0,13.8,30.5,2.15,0.55,8.67,9.22,34.57
10/13/2017 17:45:00,10/13/2017 17:45:59,2.2,60.9,24.5,624.8,23.7,0.2,14.9,37,2.12,0.57,9.03,9.6,34.87
10/13/2017 17:46:00,10/13/2017 17:46:59,2.1,62,13.4,630,23.6,0,16,32.9,2.14,0.59,9.52,10.12,35.25
10/13/2017 17:47:00,10/13/2017 17:47:59,2,62,13.3,630,23.4,0,16.1,31.3,2.13,0.63,10.11,10.74,34.53
10/13/2017 17:48:00,10/13/2017 17:48:59,1.9,62.6,13.2,630,23.4,0,14.6,36.1,2.13,0.67,10.81,11.48,32.98
10/13/2017 17:49:00,10/13/2017 17:49:59,1.8,63.1,13.1,630.1,23.5,0,15.2,36.4,2.12,0.71,11.37,12.07,32
10/13/2017 17:50:00,10/13/2017 17:50:59,2.1,63.3,13.1,630.1,23.6,0,15,33.5,2.11,0.72,11.63,12.35,33.15
10/13/2017 17:51:00,10/13/2017 17:51:59,2.1,63,13.1,630.1,23.8,0,15.6,30.6,2.11,0.7,11.52,12.2,34.43
10/13/2017 17:52:00,10/13/2017 17:52:59,2.1,62.2,17.3,624,23.9,7.9,14.8,28.6,2.11,0.72,11.61,12.33,33.95
10/13/2017 17:53:00,10/13/2017 17:53:59,2.2,62.2,13.2,630.1,24.1,0,15.2,30.8,2.11,0.72,11.73,12.46,33.93
10/13/2017 17:54:00,10/13/2017 17:54:59,2,62,13.3,630.1,24.1,0,15,27.9,2.13,0.72,11.81,12.53,34.7
10/13/2017 17:55:00,10/13/2017 17:55:59,2,62,13.3,630.2,24,0,16.2,28.2,2.2,0.71,11.85,12.56,34.38
10/13/2017 17:56:00,10/13/2017 17:56:59,2.5,63.1,13.2,627.3,23.8,0.3,15.9,29.8,2.24,0.73,11.99,12.74,33.17
10/13/2017 17:57:00,10/13/2017 17:57:59,1.9,62,13.3,630.1,23.6,0,15.5,28.2,2.32,0.76,12.41,13.23,31.75
10/13/2017 17:58:00,10/13/2017 17:58:59,1.9,60.9,24.3,624.6,23.6,0.2,16.4,30.3,2.37,0.84,13.36,14.2,30.55
10/13/2017 17:59:00,10/13/2017 17:59:59,1.8,62.8,13.1,630.1,23.7,0,16.5,32.6,2.35,0.93,14.21,15.14,29.65
10/13/2017 18:00:00,10/13/2017 18:00:59,1.9,62,13.2,630.1,23.8,0,16.8,41.6,2.33,0.97,14.92,15.89,28.85
10/13/2017 18:01:00,10/13/2017 18:01:59,2,62,14,630.1,24,2.6,17,35.8,2.36,1.02,15.67,16.69,28.42
10/13/2017 18:02:00,10/13/2017 18:02:59,1.8,62,13.2,630.1,24.1,0,17.2,31.4,2.43,1.12,16.34,17.48,28.47
10/13/2017 18:03:00,10/13/2017 18:03:59,1.9,61.7,15.9,628.8,24.2,0,16.3,34.1,2.4,1.18,17.03,18.26,28.92
10/13/2017 18:04:00,10/13/2017 18:04:59,1.7,62,13.1,630.2,24.2,0,16.2,34.2,2.27,1.23,17.43,18.66,28.95
10/13/2017 18:05:00,10/13/2017 18:05:59,1.8,62,13.1,630.2,24.3,0,17.7,44.3,2.23,1.25,17.59,18.84,28.85
10/13/2017 18:06:00,10/13/2017 18:06:59,7.8,72.1,13.9,618.9,24.3,0.1,17.6,44,2.21,1.24,17.42,18.66,30.2
10/13/2017 18:07:00,10/13/2017 18:07:59,1.8,60.6,20.2,618.8,24.4,14.1,17.3,37,2.29,1.26,17.3,18.55,31.03
10/13/2017 18:08:00,10/13/2017 18:08:59,7.2,72.8,13.9,618.7,24.3,0.1,17,43.6,2.33,1.31,17.36,18.67,29.38
10/13/2017 18:09:00,10/13/2017 18:09:59,1.6,61.9,18.3,621.8,24.1,10.6,16.8,36.1,2.28,1.28,17.19,18.46,28.22
10/13/2017 18:10:00,10/13/2017 18:10:59,8.5,74.7,13.9,617.1,23.9,0.1,16.8,30.7,2.23,1.26,17.27,18.52,27.87
10/13/2017 18:11:00,10/13/2017 18:11:59,1.8,63,12.8,630.2,23.7,0,17.2,35.2,2.22,1.31,17.52,18.83,26.48
10/13/2017 18:12:00,10/13/2017 18:12:59,1.8,63,12.8,630.2,23.7,0,17.7,32.9,2.25,1.33,18.2,19.53,25.37
10/13/2017 18:13:00,10/13/2017 18:13:59,1.8,63,12.9,630.2,23.8,0,17,33.7,2.34,1.41,19.24,20.69,24.5
10/13/2017 18:14:00,10/13/2017 18:14:59,1.5,63,15.3,630.2,24,7.3,17.5,34.2,2.37,1.5,20.73,22.29,24.08
