StartTime_[LST],EndTime_[LST],WindSpeed_[m/s],WindDirection_[degrees],RH_[percent],T(ambient)_[C],P(barometric)_[mmHG],T(shelter)_[C],SolarRadiation_[W/m2],VOC(pid)_[ppbV],PM2.5(LTP)_[ug/m3],PM10(LTP)_[ug/m3],CO2_[ppmV],CH4_[ppmV],NO_[ppbV],NO2_[ppbV],NOx_[ppbV],O3_[ppbV]
05/10/2019 21:58:00,05/10/2019 21:58:59,0.78,233.1,,7.5,641.304,26.6,0.721,4.05,18.6,24.4,473.05,2.559,0.681,17.091,17.773,13.383
05/10/2019 21:59:00,05/10/2019 21:59:59,0.77,240.1,77,7.4,641.301,26.6,0.98,4.0714,18.7,24.7,473.55,2.572,0.669,16.773,17.442,13.566
05/10/2019 22:00:00,05/10/2019 22:00:59,0.75,236.1,77.7,7.4,641.299,26.6,0.941,4.0857,18.6,24.3,473.85,2.579,0.653,16.603,17.252,13.183
05/10/2019 22:01:00,05/10/2019 22:01:59,0.75,221.2,78,7.4,641.296,26.6,0.964,4.1143,18.7,25.8,473.85,2.583,0.654,16.483,17.138,12.95
05/10/2019 22:02:00,05/10/2019 22:02:59,0.79,223.9,78,7.5,641.292,26.7,1,4.1714,18.9,26,473.65,2.585,0.638,16.329,16.967,12.833
05/10/2019 22:03:00,05/10/2019 22:03:59,0.83,240.7,78,7.5,641.286,26.7,1,4.1286,19.2,25.1,473.45,2.586,0.623,16.174,16.797,13.85
05/10/2019 22:04:00,05/10/2019 22:04:59,0.85,229.7,78,7.5,641.278,26.7,1,4.15,19.2,25.6,473.15,2.585,0.615,16.049,16.664,14.55
05/10/2019 22:05:00,05/10/2019 22:05:59,0.9,234.4,78,7.5,641.27,26.6,1,4.1143,18.9,25,473.45,2.588,0.612,15.814,16.427,14.616
05/10/2019 22:06:00,05/10/2019 22:06:59,0.95,226.5,77.4,7.6,641.26,26.6,1,4.18,18.8,24.4,472.25,2.595,0.611,15.543,16.137,14.866
05/10/2019 22:07:00,05/10/2019 22:07:59,1,223.2,77,7.6,641.25,26.6,1,4.175,18.6,22.8,471.55,2.598,0.615,15.222,15.829,15.266
05/10/2019 22:08:00,05/10/2019 22:08:59,1.06,218.8,78,7.6,641.24,26.5,1,4.2333,19,23.2,474.55,2.604,0.622,14.967,15.59,14.933
05/10/2019 22:09:00,05/10/2019 22:09:59,1.11,222.3,78,7.5,641.23,26.5,1,4.3875,19.2,24.4,476.05,2.612,0.616,14.717,15.334,14.35
05/10/2019 22:10:00,05/10/2019 22:10:59,1.16,221.5,78.6,7.5,641.221,26.5,1,4.4,18.6,23.2,477.15,2.627,0.624,14.515,15.139,14.35
05/10/2019 22:11:00,05/10/2019 22:11:59,1.24,221.9,79,7.4,641.212,26.5,0.98,4.4286,18.8,23.8,478.85,2.634,0.637,14.329,14.959,14.55
05/10/2019 22:12:00,05/10/2019 22:12:59,1.32,223.5,79,7.4,641.204,26.5,1,4.4286,19.2,24.2,478.65,2.63,0.641,14.154,14.796,14.216
05/10/2019 22:13:00,05/10/2019 22:13:59,1.38,224.3,79.5,7.3,641.196,26.5,0.823,4.4714,19.2,23.5,479.15,2.627,0.638,14.038,14.676,14.05
05/10/2019 22:14:00,05/10/2019 22:14:59,1.43,227.3,80,7.3,641.188,26.5,0.278,4.5,19.5,24,479.85,2.622,0.634,13.971,14.605,13.833
05/10/2019 22:15:00,05/10/2019 22:15:59,1.47,229.5,80,7.3,641.179,26.5,0.04,4.4143,19.6,25.2,479.35,2.622,0.626,13.92,14.546,13.4
05/10/2019 22:16:00,05/10/2019 22:16:59,1.51,226.2,80,7.3,641.17,26.5,0.516,4.3571,19.5,24.4,478.85,2.617,0.613,13.756,14.37,14.05
05/10/2019 22:17:00,05/10/2019 22:17:59,1.54,225.4,80,7.3,641.16,26.5,0.83,4.2714,19.6,24.6,478.55,2.609,0.617,13.502,14.12,15.033
05/10/2019 22:18:00,05/10/2019 22:18:59,1.59,223.8,80,7.2,641.15,26.5,0.353,4.2,19.6,24.4,479.55,2.607,0.614,13.22,13.835,15.266
05/10/2019 22:19:00,05/10/2019 22:19:59,1.62,221.8,80,7.1,641.14,26.5,0.135,4.2,19,23.2,480.65,2.611,0.614,12.962,13.577,14.533
05/10/2019 22:20:00,05/10/2019 22:20:59,1.67,219.2,80.7,7.1,641.13,26.6,0,4.2,19.3,23.6,482.35,2.614,0.618,12.736,13.355,13.916
05/10/2019 22:21:00,05/10/2019 22:21:59,1.7,219.4,81,7,641.122,26.6,0,4.2375,19.3,25.1,482.35,2.609,0.624,12.559,13.183,13.45
05/10/2019 22:22:00,05/10/2019 22:22:59,1.72,217.3,80.2,7.1,641.114,26.6,0,4.4286,19,24.3,482.85,2.614,0.635,12.453,13.089,12.983
05/10/2019 22:23:00,05/10/2019 22:23:59,1.75,221.5,80,7,641.108,26.6,0,4.34,18.9,24.1,484.55,2.621,0.652,12.475,13.137,12.133
05/10/2019 22:24:00,05/10/2019 22:24:59,1.77,222.4,80,7,641.104,26.6,0,4.3143,19.1,24.7,483.55,2.625,0.672,12.626,13.299,11.716
05/10/2019 22:25:00,05/10/2019 22:25:59,1.79,223.7,79.5,7,641.102,26.6,0,4.4125,19.4,24.1,482.85,2.628,0.678,12.83,13.509,12.35
05/10/2019 22:26:00,05/10/2019 22:26:59,1.8,225.8,79,7.1,641.101,26.6,0,4.475,19.7,25.7,482.95,2.633,0.684,13.033,13.717,13.05
05/10/2019 22:27:00,05/10/2019 22:27:59,1.8,225.1,79,7.1,641.1,26.6,0,4.4857,20.3,27.1,483.15,2.636,0.692,13.3,13.993,13.3
05/10/2019 22:28:00,05/10/2019 22:28:59,1.79,222,79,7,641.1,26.6,0,4.4857,20.1,24.6,483.45,2.638,0.708,13.532,14.247,13.133
05/10/2019 22:29:00,05/10/2019 22:29:59,1.78,225.2,79,6.9,641.1,26.6,0,4.5,19.7,22.7,484.95,2.646,0.724,13.714,14.439,12.383
05/10/2019 22:30:00,05/10/2019 22:30:59,1.75,223.1,80,6.8,641.1,26.6,0,4.5,19.2,22.6,487.75,2.665,0.728,13.778,14.506,12.15
05/10/2019 22:31:00,05/10/2019 22:31:59,1.7,220.2,80,6.8,641.1,26.6,0,4.5,19.3,24.9,488.75,2.677,0.729,13.72,14.45,13.05
05/10/2019 22:32:00,05/10/2019 22:32:59,1.62,214.9,80,6.7,641.1,26.6,0,4.4667,18.8,23.4,489.75,2.689,0.725,13.61,14.336,12.783
05/10/2019 22:33:00,05/10/2019 22:33:59,1.53,220.4,80.6,6.7,641.1,26.6,0,4.6286,19,22.9,490.95,2.692,0.725,13.477,14.203,12.183
05/10/2019 22:34:00,05/10/2019 22:34:59,1.48,219.7,80.8,6.8,641.1,26.6,0,4.575,19.7,24.8,490.95,2.698,0.744,13.358,14.096,12.016
05/10/2019 22:35:00,05/10/2019 22:35:59,1.44444,218.1,80,6.8,641.1,26.6,0,4.6714,20.1,24.3,490.95,2.697,0.742,13.136,13.879,12.183
05/10/2019 22:36:00,05/10/2019 22:36:59,1.38889,222.5,80.4,6.7,641.1,26.6,0,4.6857,20.1,23.6,491.25,2.699,0.74,12.979,13.718,12.633
05/10/2019 22:37:00,05/10/2019 22:37:59,1.34444,228.1,81,6.7,641.1,26.6,0,4.6143,19.9,23.8,491.35,2.696,0.731,12.858,13.59,12.583
05/10/2019 22:38:00,05/10/2019 22:38:59,1.31111,227.3,81,6.7,641.1,26.6,0,4.6167,20,23.1,490.85,2.706,0.734,12.716,13.45,12.05
05/10/2019 22:39:00,05/10/2019 22:39:59,1.27778,,,,641.1,26.6,,4.7429,20.6,25.6,491.25,2.712,0.732,12.6,13.333,11.833
05/10/2019 22:40:00,05/10/2019 22:40:59,1.23333,221.2,81,6.7,641.102,26.7,0,4.8167,20.9,25.7,491.45,2.721,0.736,12.536,13.272,11.1
05/10/2019 22:41:00,05/10/2019 22:41:59,1.21111,219.9,80.2,6.7,641.104,26.7,0,5.1,21.4,26.5,491.25,2.733,0.736,12.472,13.209,11.25
05/10/2019 22:42:00,05/10/2019 22:42:59,1.22222,222.3,80,6.6,641.108,26.7,0,5.5857,20.7,25.7,491.85,2.739,0.72,12.363,13.084,12.066
05/10/2019 22:43:00,05/10/2019 22:43:59,1.24444,217.9,80,6.6,641.112,26.7,0,6.575,18.9,22.9,490.35,2.77,0.715,12.218,12.934,12.7
05/10/2019 22:44:00,05/10/2019 22:44:59,1.23333,217.8,80,6.7,641.118,26.7,0,7.2714,18.8,23.1,489.65,2.792,0.707,12.056,12.764,13.2
05/10/2019 22:45:00,05/10/2019 22:45:59,1.21,222.8,80,6.7,641.122,26.7,0,8.7143,19,23.4,489.85,2.818,0.696,11.933,12.621,13.3
05/10/2019 22:46:00,05/10/2019 22:46:59,1.17,215.9,80,6.7,641.126,26.7,0,8.6166,18.7,23.8,492.35,2.821,0.687,11.923,12.61,13.166
05/10/2019 22:47:00,05/10/2019 22:47:59,1.14,215,80,6.6,641.128,26.7,0,8.1143,18.4,22.9,491.45,2.812,0.685,11.959,12.644,12.766
05/10/2019 22:48:00,05/10/2019 22:48:59,1.07,215.1,80,6.7,641.13,26.7,0,8.0429,18.3,23.2,491.25,2.806,0.681,12.093,12.775,11.966
05/10/2019 22:49:00,05/10/2019 22:49:59,1.01,212.9,79.1,6.7,641.131,26.7,0,7.6167,18.1,24.6,491.05,2.8,0.691,12.252,12.943,11.45
05/10/2019 22:50:00,05/10/2019 22:50:59,0.96,211,79,6.7,641.133,26.7,0,7.4571,17.7,23.8,491.75,2.793,0.704,12.46,13.164,10.666
05/10/2019 22:51:00,05/10/2019 22:51:59,0.92,209.3,79,6.7,641.134,26.7,0,7.2143,17.6,23.3,490.95,2.789,0.71,12.817,13.553,9.683
05/10/2019 22:52:00,05/10/2019 22:52:59,0.89,198.4,79,6.7,641.136,26.7,0,7.7833,17.6,23.8,491.25,2.792,0.722,13.213,13.937,10.316
05/10/2019 22:53:00,05/10/2019 22:53:59,0.88,187.5,79,6.7,641.139,26.7,0,8.15,17.9,22.8,491.55,2.807,0.742,13.54,14.283,10.583
05/10/2019 22:54:00,05/10/2019 22:54:59,0.844445,199.3,79,6.8,641.143,26.7,0,8.2143,17.2,22,490.55,2.807,0.75,13.694,14.444,10.583
05/10/2019 22:55:00,05/10/2019 22:55:59,0.877778,207,78.6,6.8,641.148,26.7,0,8.25,18,24,490.75,2.812,0.75,13.799,14.549,10.833
05/10/2019 22:56:00,05/10/2019 22:56:59,0.922222,212.9,78,6.8,641.154,26.6,0,7.9,18,23.6,490.75,2.807,0.745,13.816,14.562,10.816
05/10/2019 22:57:00,05/10/2019 22:57:59,0.922222,215.8,77.9,6.8,641.162,26.6,0,7.05,17.9,22.7,489.25,2.798,0.728,13.847,14.575,11.333
05/10/2019 22:58:00,05/10/2019 22:58:59,0.933333,216.5,77,6.8,641.17,26.6,0,6.45,17.6,24.1,486.65,2.772,0.718,13.799,14.517,12.716
05/10/2019 22:59:00,05/10/2019 22:59:59,0.922222,213.5,77,6.8,641.178,26.6,0.338,6.4143,17.2,22.7,485.85,2.766,0.709,13.722,14.432,13.266
05/10/2019 23:00:00,05/10/2019 23:00:59,0.888889,214.5,77,6.9,641.186,26.6,0.891,6.4,17.3,22.1,485.65,2.765,0.693,13.656,14.349,13.566
05/10/2019 23:01:00,05/10/2019 23:01:59,0.866667,219.2,77,6.9,641.192,26.6,1,6.4333,17.4,22.6,484.85,2.758,0.681,13.621,14.302,13.416
05/10/2019 23:02:00,05/10/2019 23:02:59,0.855556,226.6,77,6.9,641.196,26.6,0.588,6.3857,17.2,21.8,482.95,2.744,0.674,13.712,14.386,13.416
05/10/2019 23:03:00,05/10/2019 23:03:59,0.811111,234,77,6.8,641.197,26.6,0.223,6.35,17.9,24.2,483.15,2.741,0.671,13.895,14.567,13.033
05/10/2019 23:04:00,05/10/2019 23:04:59,0.79,260.3,77,6.8,641.196,26.6,0.243,6.2,18.1,24.7,482.45,2.729,0.675,14.125,14.8,12.716
05/10/2019 23:05:00,05/10/2019 23:05:59,0.7,313.8,77,6.7,641.192,26.7,0.11,5.9833,18.2,25.7,483.25,2.711,0.675,14.391,15.067,13.133
05/10/2019 23:06:00,05/10/2019 23:06:59,0.63,319,78,6.6,641.186,26.7,0,6.0167,19.2,27.1,493.65,2.747,0.701,14.715,15.417,11.65
05/10/2019 23:07:00,05/10/2019 23:07:59,0.6,301.5,78.9,6.5,641.179,26.7,0,5.8,20.8,27.4,494.55,2.772,0.733,14.999,15.732,10.333
05/10/2019 23:08:00,05/10/2019 23:08:59,0.577778,281.3,79,6.5,641.17,26.7,0,5.5714,21.1,27.5,487.35,2.724,0.761,15.42,16.248,10.7
05/10/2019 23:09:00,05/10/2019 23:09:59,0.575,234.2,78.7,6.6,641.161,26.8,0.473,5.4857,20.9,28.8,484.25,2.703,0.782,16.019,16.803,10.35
05/10/2019 23:10:00,05/10/2019 23:10:59,0.625,212.8,78,6.6,641.151,26.7,1,5.4167,20.5,27.3,485.55,2.711,0.792,16.489,17.281,9.15
05/10/2019 23:11:00,05/10/2019 23:11:59,0.65,201.1,78,6.7,641.141,26.7,0.963,5.4429,19.4,26.4,484.75,2.703,0.806,16.874,17.681,8.916
05/10/2019 23:12:00,05/10/2019 23:12:59,0.6625,180,78,6.7,641.131,26.7,1,5.4571,19.4,26.7,486.75,2.709,0.822,17.164,17.986,8.983
05/10/2019 23:13:00,05/10/2019 23:13:59,0.675,,,,641.122,26.7,,5.2833,20,24.9,488.65,2.711,0.842,17.336,18.187,8.75
05/10/2019 23:14:00,05/10/2019 23:14:59,0.7125,225.3,78,6.6,641.115,26.6,0.717,5.3625,20.8,26.1,488.15,2.725,0.858,17.819,18.68,8.6
05/10/2019 23:15:00,05/10/2019 23:15:59,0.7625,222,78,6.5,641.108,26.6,0.562,6.2,25.8,33.2,493.65,2.767,1.023,18.357,19.38,8.466
05/10/2019 23:16:00,05/10/2019 23:16:59,0.8125,225.7,78.9,6.4,641.104,26.6,0.038,5.9,30.5,37.8,497.65,2.789,1.298,18.792,20.089,7.433
05/10/2019 23:17:00,05/10/2019 23:17:59,0.825,225.7,79,6.3,641.102,26.6,0,5.45,28,33.2,493.85,2.756,1.618,19.278,20.897,6.433
05/10/2019 23:18:00,05/10/2019 23:18:59,0.822222,229.1,79.4,6.3,641.101,26.5,0,5.6667,23.1,27,500.75,2.753,1.778,19.426,21.204,5.283
05/10/2019 23:19:00,05/10/2019 23:19:59,0.84,229.8,79,6.3,641.1,26.5,0,6.3714,30.2,38,486.95,2.747,1.889,19.79,21.719,5.716
05/10/2019 23:20:00,05/10/2019 23:20:59,0.88,242.6,80,6.3,641.1,26.5,0,6.3143,36.2,46.9,492.35,2.792,2.079,20.351,22.432,6.5
05/10/2019 23:21:00,05/10/2019 23:21:59,0.92,233.3,80,6.4,641.1,26.5,0.588,6.2,26.3,36,491.35,2.957,2.572,21.287,23.859,4.8
05/10/2019 23:22:00,05/10/2019 23:22:59,0.94,233.8,80,6.4,641.1,26.5,0.859,6.2857,20.7,28.4,492.95,2.985,3.12,22.109,25.229,2.65
05/10/2019 23:23:00,05/10/2019 23:23:59,0.97,231.1,80,6.5,641.1,26.5,0.884,6.3571,20,25.8,493.95,3.082,3.651,22.877,26.529,2.083
05/10/2019 23:24:00,05/10/2019 23:24:59,1.01,223.8,80,6.5,641.1,26.5,0.966,6.4,19.8,27,495.15,3.115,4.058,23.511,27.57,1.266
05/10/2019 23:25:00,05/10/2019 23:25:59,1.05,220.3,80,6.5,641.026,26.5,1,6.4,19.2,26.8,495.65,3.144,4.476,24.124,28.806,0.9
05/10/2019 23:26:00,05/10/2019 23:26:59,1.06667,216.5,80,6.5,640.877,26.5,1,6.4333,19.2,25.6,496.55,3.154,5.138,25.173,30.331,1.316
05/10/2019 23:27:00,05/10/2019 23:27:59,1.1125,212.2,80,6.4,640.653,26.5,0.655,6.5125,19.7,26.6,497.35,3.123,5.785,25.826,31.612,1.2
05/10/2019 23:28:00,05/10/2019 23:28:59,1.1875,212.7,80,6.4,640.37,26.5,0.257,6.6,19.6,27.3,496.35,3.126,6.255,26.393,32.648,0.85
05/10/2019 23:29:00,05/10/2019 23:29:59,1.2375,213.9,80.3,6.3,640.027,26.5,0.237,6.7857,20.1,26.6,500.95,3.096,6.338,26.386,32.724,1.583
05/10/2019 23:30:00,05/10/2019 23:30:59,1.2375,213.6,81,6.3,639.759,26.5,0.033,6.68,20.7,27.9,501.95,3.047,6.352,26.264,32.606,1.583
05/10/2019 23:31:00,05/10/2019 23:31:59,1.2125,,,,639.565,26.5,,6.5167,20.1,27.3,503.65,3.013,6.176,25.958,32.126,1.55
05/10/2019 23:32:00,05/10/2019 23:32:59,1.175,211.1,81.1,6.1,639.446,26.5,0.02,6.4667,20.1,26.7,502.65,3.033,5.955,25.572,31.528,1.483
05/10/2019 23:33:00,05/10/2019 23:33:59,1.1375,213.8,,,639.387,26.5,0.076,6.4667,20.1,26.4,504.75,3.028,5.786,25.12,30.907,1.733
05/10/2019 23:34:00,05/10/2019 23:34:59,1.1125,213.8,,,639.387,26.5,0,6.5125,19.9,26.2,505.65,3.06,5.623,24.681,30.305,1.583
05/10/2019 23:35:00,05/10/2019 23:35:59,1.1125,217.6,,6,639.461,26.5,0,6.5,20.1,27.9,505.55,3.093,5.464,24.255,29.72,1.016
05/10/2019 23:36:00,05/10/2019 23:36:59,1.1125,215.3,,6,639.61,26.5,0,6.5429,20.2,28.4,506.35,3.135,5.379,23.839,29.191,0.883
05/10/2019 23:37:00,05/10/2019 23:37:59,1.1,210.4,,5.9,639.834,26.5,0,6.55,19.9,27.3,506.25,3.159,5.328,23.486,28.812,1.1
05/10/2019 23:38:00,05/10/2019 23:38:59,1.06667,195.7,,5.9,640.117,26.5,0,6.5,20.1,27.9,508.45,3.135,5.281,23.266,28.548,1.35
05/10/2019 23:39:00,05/10/2019 23:39:59,1.04444,193.3,83,5.9,640.459,26.5,0,6.35,19.7,26.2,506.85,3.08,5.266,23.069,28.335,1.666
05/10/2019 23:40:00,05/10/2019 23:40:59,1.03333,,,,640.728,26.5,,6.3333,19.2,24.2,507.25,3.049,5.143,22.814,27.957,2.05
05/10/2019 23:41:00,05/10/2019 23:41:59,1.06667,202.8,82,5.9,640.921,26.5,0,6.3,18.6,23.9,503.75,3.046,5.004,22.619,27.624,2.116
05/10/2019 23:42:00,05/10/2019 23:42:59,1.12222,207.4,82,5.9,641.04,26.5,0,6.2857,18.7,25.2,501.15,3.05,4.814,22.41,27.169,2.05
05/10/2019 23:43:00,05/10/2019 23:43:59,1.15556,209,82,5.9,641.1,26.5,0,6.1167,18.5,24.8,499.75,3.025,4.56,22.229,26.783,2.033
05/10/2019 23:44:00,05/10/2019 23:44:59,1.15556,208.7,82,5.9,641.1,26.5,0,6.0125,18.7,24.2,495.25,2.987,4.264,22.173,26.437,2.233
05/10/2019 23:45:00,05/10/2019 23:45:59,1.12222,216.1,82,5.9,641.1,26.5,0,6,18.8,23.9,494.25,2.973,3.98,22.181,26.161,2.516
05/10/2019 23:46:00,05/10/2019 23:46:59,1.09,220.2,82,6,641.1,26.5,0.015,5.98,18.8,23.7,489.45,2.944,3.727,22.315,26.042,2.516
05/10/2019 23:47:00,05/10/2019 23:47:59,1.08,225.3,82,6,641.1,26.5,0.171,5.8857,18.5,24,488.75,2.929,3.562,22.53,26.099,2.65
05/10/2019 23:48:00,05/10/2019 23:48:59,1.1,223.7,81.2,6,641.1,26.5,0.019,5.925,18.1,23.7,486.45,2.877,3.486,22.882,26.366,2.5
05/10/2019 23:49:00,05/10/2019 23:49:59,1.14,231,81.6,6,641.1,26.5,0.132,5.9857,18.2,23.1,485.75,2.874,3.444,23.297,26.741,1.966
05/10/2019 23:50:00,05/10/2019 23:50:59,1.19,224,81,6,641.1,26.5,0,6,18,22.7,485.85,2.872,3.438,23.635,27.073,2.2
05/10/2019 23:51:00,05/10/2019 23:51:59,1.23,214.3,81,6,641.1,26.5,0,5.9667,17.5,21.6,484.25,2.85,3.456,23.921,27.378,2.916
05/10/2019 23:52:00,05/10/2019 23:52:59,1.22222,209.5,81,6,641.1,26.5,0,5.8286,17.5,21.4,484.25,2.834,3.501,24.118,27.619,3.183
05/10/2019 23:53:00,05/10/2019 23:53:59,1.32222,210.5,81.6,6,641.1,26.5,0,5.6625,17.5,21.8,482.75,2.786,3.51,24.184,27.694,3.45
05/10/2019 23:54:00,05/10/2019 23:54:59,1.43333,212.4,82,5.9,641.1,26.5,0,5.525,17.3,21.5,482.85,2.757,3.479,24.014,27.492,3.45
05/10/2019 23:55:00,05/10/2019 23:55:59,1.55556,217,82,5.9,641.1,26.5,0.081,5.375,17,20.2,481.35,2.701,3.375,23.729,27.104,3.533
05/10/2019 23:56:00,05/10/2019 23:56:59,1.68889,,,,641.1,26.5,,5.2375,16.9,20.7,480.65,2.685,3.214,23.297,26.512,4.7
05/10/2019 23:57:00,05/10/2019 23:57:59,1.8,216.3,82,5.8,641.1,26.5,0.044,5.025,16.6,19.5,479.45,2.621,3.013,22.557,25.57,5.866
05/10/2019 23:58:00,05/10/2019 23:58:59,1.86667,216.4,82,5.9,641.1,26.5,0.243,4.8,15.8,18,474.95,2.546,2.743,21.703,24.446,7.45
05/10/2019 23:59:00,05/10/2019 23:59:59,1.86667,213.6,82,5.8,641.1,26.4,0.196,4.8,15.1,16.4,473.85,2.537,2.445,20.74,23.014,8.516
05/11/2019 0:00:00,05/11/2019 0:00:59,1.83333,215.3,82.1,5.7,641.1,26.4,0,4.7,15,16.8,473.55,2.534,2.124,19.741,21.866,8.116
05/11/2019 0:01:00,05/11/2019 0:01:59,1.74444,218.2,83,5.7,641.1,26.4,0,4.7,14.7,16.2,472.75,2.526,1.86,18.803,20.664,7.95
05/11/2019 0:02:00,05/11/2019 0:02:59,1.66,220.6,83,5.7,641.1,26.4,0,4.6375,14.4,16.3,471.75,2.512,1.613,17.931,19.544,8.55
05/11/2019 0:03:00,05/11/2019 0:03:59,1.56,225.2,82.3,5.7,641.1,26.4,0,4.6,14.4,16.2,472.45,2.511,1.426,17.205,18.632,9.25
05/11/2019 0:04:00,05/11/2019 0:04:59,1.5,226.2,82.7,5.7,641.1,26.4,0,4.5857,14.5,16.5,473.45,2.509,1.268,16.626,17.867,9.566
05/11/2019 0:05:00,05/11/2019 0:05:59,1.45556,244.5,82.4,5.8,641.1,26.4,0,4.6,14.6,16.1,469.95,2.499,1.13,16.177,17.265,9.5
05/11/2019 0:06:00,05/11/2019 0:06:59,1.42222,266.2,82,5.8,641.1,26.4,0,4.55,14.4,16,469.35,2.499,1.055,15.893,16.945,9.733
05/11/2019 0:07:00,05/11/2019 0:07:59,1.38889,306.4,82,5.8,641.1,26.4,0,4.55,14.8,17.3,469.25,2.503,0.997,15.663,16.661,10.05
05/11/2019 0:08:00,05/11/2019 0:08:59,1.34444,331.1,81.6,5.7,641.1,26.4,0,4.6286,14.9,17.4,472.45,2.529,0.927,15.549,16.477,10.7
05/11/2019 0:09:00,05/11/2019 0:09:59,1.3,354.2,82.1,5.5,641.1,26.5,0,4.9429,16,17.8,479.35,2.604,0.91,15.658,16.568,9.533
05/11/2019 0:10:00,05/11/2019 0:10:59,1.28889,354.7,83.2,5.4,641.1,26.5,0,5.775,17.8,21.3,485.95,2.723,1.009,16.163,17.2,6.85
05/11/2019 0:11:00,05/11/2019 0:11:59,1.34444,357,84,5.3,641.1,26.5,0,6.1167,19.1,26.4,497.15,2.978,1.138,16.794,17.937,5.366
05/11/2019 0:12:00,05/11/2019 0:12:59,1.4,353.8,84.7,5.1,641.1,26.5,0,6.1714,19.5,27.2,503.65,3.077,1.306,17.493,18.8,3.933
05/11/2019 0:13:00,05/11/2019 0:13:59,1.3875,355.4,85.7,5.1,641.1,26.5,0,6.1375,19.4,26.2,506.35,3.056,1.432,18.025,19.457,2.783
05/11/2019 0:14:00,05/11/2019 0:14:59,1.31111,349.6,86.2,5,641.1,26.5,0,6.1167,19.2,26.7,507.65,3.04,1.57,18.518,20.088,2.55
05/11/2019 0:15:00,05/11/2019 0:15:59,1.275,346.4,87,5,641.1,26.6,0,6.05,18.9,26.4,505.95,2.99,1.714,18.885,20.599,1.866
05/11/2019 0:16:00,05/11/2019 0:16:59,1.1,,,,641.1,26.6,,6.0125,18.7,25.7,505.05,2.975,1.848,19.196,21.062,1.7
05/11/2019 0:17:00,05/11/2019 0:17:59,0.9375,355.9,87.9,5,641.1,26.6,0,6.025,19,26.1,504.75,2.973,1.901,19.174,21.075,1.8
05/11/2019 0:18:00,05/11/2019 0:18:59,0.8,3.1,88,5,641.1,26.6,0,5.9571,19.2,26.5,503.05,2.963,1.853,18.932,20.786,2
05/11/2019 0:19:00,05/11/2019 0:19:59,0.7,9.5,88,5,641.1,26.6,0,6,18.9,25.9,504.45,2.977,1.783,18.604,20.387,2.266
05/11/2019 0:20:00,05/11/2019 0:20:59,0.6,107.2,87.6,4.9,641.1,26.6,0,6.0429,18.7,26,503.75,2.968,1.699,18.25,19.949,2.583
05/11/2019 0:21:00,05/11/2019 0:21:59,0.5125,355.6,87,4.9,641.1,26.6,0,6.0375,18.5,25.9,505.65,2.987,1.648,18.038,19.68,2.233
05/11/2019 0:22:00,05/11/2019 0:22:59,0.544445,287.6,87,4.9,641.1,26.6,0,6.0833,19.1,27.2,506.65,2.972,1.594,17.873,19.444,2.166
05/11/2019 0:23:00,05/11/2019 0:23:59,0.511111,236.8,87,4.9,641.1,26.6,0,6.1143,19.4,26.8,510.35,2.995,1.559,17.781,19.339,2.333
05/11/2019 0:24:00,05/11/2019 0:24:59,0.522222,294.1,87,4.9,641.1,26.6,0,6.125,19.5,27.2,508.25,2.991,1.552,17.813,19.366,1.833
05/11/2019 0:25:00,05/11/2019 0:25:59,0.57,333.4,87,4.9,641.1,26.6,0,6.15,19.2,26.3,504.35,2.964,1.567,17.92,19.487,1.633
05/11/2019 0:26:00,05/11/2019 0:26:59,0.66,341.5,87.3,4.9,641.1,26.6,0.035,6.2,18.6,26.2,505.85,2.963,1.618,17.968,19.586,2.116
05/11/2019 0:27:00,05/11/2019 0:27:59,0.73,340.8,88,4.8,641.1,26.6,0.515,6.3,18.5,26,507.05,2.968,1.699,17.981,19.68,2.583
05/11/2019 0:28:00,05/11/2019 0:28:59,0.78,325.9,88,4.8,641.1,26.6,0.418,6.5714,18.8,26.1,508.25,2.965,1.89,17.953,19.85,2.516
05/11/2019 0:29:00,05/11/2019 0:29:59,0.85,316.5,88,4.8,641.1,26.6,0.963,6.7125,19.2,26.6,510.95,2.967,2.265,17.95,20.215,1.95
05/11/2019 0:30:00,05/11/2019 0:30:59,0.9,311,88,4.8,641.1,26.6,0.976,6.5,19.5,27.5,506.15,2.943,2.503,17.975,20.478,2.333
05/11/2019 0:31:00,05/11/2019 0:31:59,0.91,308,88,4.8,641.1,26.6,1,6.2,18.7,25.7,504.35,2.938,2.628,17.972,20.601,2.6
05/11/2019 0:32:00,05/11/2019 0:32:59,0.93,314.8,88,4.8,641.1,26.6,1,6.2429,18.7,25.2,503.35,2.933,2.685,17.897,20.583,2
05/11/2019 0:33:00,05/11/2019 0:33:59,0.99,323.5,88,4.8,641.098,26.6,1,6.2,19.4,27.5,502.55,2.941,2.695,17.819,20.511,1.633
05/11/2019 0:34:00,05/11/2019 0:34:59,1.03,328.1,88,4.7,641.096,26.6,1,6.2,19.6,28.1,504.75,2.961,2.656,17.773,20.429,1.716
05/11/2019 0:35:00,05/11/2019 0:35:59,1.06,332.9,88,4.7,641.094,26.6,0.792,6.1143,19.1,27.8,507.35,2.979,2.597,17.727,20.325,1.933
