StartTime_[LST],EndTime_[LST],ethane_[ppbV],ethane_Flags,propane_[ppbV],propane_Flags,isobutane_[ppbV],isobutane_Flags,n-butane_[ppbV],n-butane_Flags,cyclopentane_[ppbV],cyclopentane_Flags,isopentane_[ppbV],isopentane_Flags,n-pentane_[ppbV],n-pentane_Flags,2-methyl-pentane_[ppbV],2-methyl-pentane_Flags,3-methyl-pentane_[ppbV],3-methyl-pentane_Flags,isoprene_[ppbV],isoprene_Flags,n-hexane_[ppbV],n-hexane_Flags,methyl-cyclopentane_[ppbV],methyl-cyclopentane_Flags,benzene_[ppbV],benzene_Flags,toluene_[ppbV],toluene_Flags,n-octane_[ppbV],n-octane_Flags,ethyl-benzene_[ppbV],ethyl-benzene_Flags,"m,p-xylene_[ppbV]","m,p-xylene_Flags",o-xylene_[ppbV],o-xylene_Flags,n-nonane_[ppbV],n-nonane_Flags,p-ethyl-toluene_[ppbV],p-ethyl-toluene_Flags,"1,2,4-trimethyl-benzene_[ppbV]","1,2,4-trimethyl-benzene_Flags",n-decane_[ppbV],n-decane_Flags,p-diethyl-benzene_[ppbV],p-diethyl-benzene_Flags,n-undecane_[ppbV],n-undecane_Flags,n-dodecane_[ppbV],n-dodecane_Flags
02/28/2021 17:48,02/28/2021 18:33,3.45907,,1.46118,,0.200044,,0.367114,,-0.00537223,4,0.17232,,0.156878,,0.0215952,,0.0570418,,,1,0.058322,,0.0184795,4,0.0816061,,0.0297458,4,-0.00842433,4,-0.021234,4,-0.0197257,4,-0.023335,4,-0.016498,4,-0.0476262,4,-0.0456265,4,-0.0481438,4,,1,-0.121186,4,-0.236812,4
02/28/2021 18:47,02/28/2021 19:32,5.31005,,3.21328,,0.325907,,0.561848,,0.00477279,4,0.277412,,0.271603,,0.0415054,,0.078368,,,1,0.102949,,0.0445793,,0.0952555,,0.0413239,,-0.0014194,4,-0.0192006,4,-0.0110552,4,-0.0208577,4,-0.0121594,4,-0.0502656,4,-0.0446829,4,-0.0457201,4,,1,-0.118471,4,-0.236259,4
02/28/2021 19:45,02/28/2021 20:30,9.58507,,4.99507,,0.812923,,1.72133,,0.0318234,,0.64371,,0.647099,,0.0892338,,0.217181,,,1,0.231995,,0.11442,,0.1418,,0.159461,,0.063507,,0.00500095,4,0.0784008,,0.0152291,4,0.0553911,,-0.0207828,4,0.0336358,,0.0418114,,-0.0288909,4,-0.066531,4,-0.211262,4
02/28/2021 20:44,02/28/2021 21:29,8.06728,,3.64958,,0.502941,,1.10513,,0.0146932,4,0.454754,,0.404145,,0.0592369,,0.194789,,,1,0.142573,,0.0673554,,0.143946,,0.133947,,0.0109095,4,-0.00634819,4,0.018282,,-0.00243824,4,-0.00708682,4,-0.042957,4,-0.0270652,4,-0.0422264,4,-0.0505584,4,-0.113483,4,-0.225909,4
02/28/2021 22:42,02/28/2021 23:27,6.7696,,3.20579,,0.361436,,0.740521,,0.0131989,4,0.362492,,0.248168,,-0.00256648,4,0.0516612,,0.00537669,4,0.0550603,,0.0168767,4,0.0753181,,0.0164248,4,-0.0179301,4,-0.0232913,4,-0.0302186,4,-0.0255879,4,-0.0301507,4,-0.0536147,4,-0.0602789,4,-0.0665677,4,-0.0467732,4,-0.121105,4,-0.201478,4
02/28/2021 23:41,03/01/2021 0:26,3.9401,,1.88555,,0.196839,,0.298321,,-0.00291596,4,0.173743,,0.138736,,0.0247458,,0.0139522,4,-0.0235128,4,0.0386199,,0.00558535,4,0.0874341,,0.0190331,4,-0.0158095,4,-0.0240234,4,-0.0336542,4,-0.0271237,4,-0.029871,4,-0.058293,4,-0.0623666,4,-0.0685335,4,,1,-0.131782,4,-0.232742,4
03/01/2021 0:40,03/01/2021 1:25,7.64392,,3.88458,,0.429707,,1.38407,,0.0039364,4,0.368439,,0.33503,,0.0288795,,0.128249,,,1,0.0981987,,0.0418339,,0.0982756,,0.058598,,-0.0121109,4,-0.0196436,4,-0.015323,4,-0.0219186,4,-0.027208,4,-0.0544891,4,-0.0576109,4,-0.0657988,4,,1,-0.144049,4,-0.240218,4
03/01/2021 1:38,03/01/2021 2:23,8.2141,,4.18455,,0.530661,,0.995062,,0.00630821,4,0.411056,,0.350454,,0.0380733,,0.100156,,,1,0.0949681,,0.0233659,4,0.0910238,,0.0496378,,-0.0177865,4,-0.0211218,4,-0.017135,4,-0.0235835,4,-0.0295127,4,-0.0552172,4,-0.0607503,4,-0.0685884,4,,1,-0.133047,4,-0.24781,4
03/01/2021 2:37,03/01/2021 3:22,3.76803,,2.4179,,0.247011,,0.335928,,-0.00164429,4,0.216844,,0.156063,,0.0229203,,0.061886,,,1,0.0457533,,0.0175916,4,0.0792864,,0.0220047,4,-0.0203454,4,-0.0244784,4,-0.0282932,4,-0.0278941,4,-0.0314942,4,-0.0562599,4,-0.0651566,4,-0.0706695,4,,1,-0.135997,4,-0.243431,4
03/01/2021 3:36,03/01/2021 4:21,4.40752,,2.92238,,0.250956,,0.456085,,-0.00388961,4,0.224303,,0.185851,,0.0290362,,0.0583722,,,1,0.0548416,,0.012984,4,0.0726147,,0.0123571,4,-0.0186164,4,-0.0262072,4,-0.0325302,4,-0.0295149,4,-0.0321037,4,-0.0572743,4,-0.0652676,4,-0.0719287,4,,1,-0.137838,4,-0.245945,4
